ItemId,Type_,BasePrice,items
802,Larger Plate,11.3,"{Original Orange Chicken,SweetFire Chicken Breast,Black Pepper Chicken,Super Greens,Fried Rice}"
803,Larger Plate,11.3,"{Original Orange Chicken,String Bean Chicken Breast,String Bean Chicken Breast,Super Greens,White Rice}"
804,Larger Plate,11.3,"{Original Orange Chicken,String Bean Chicken Breast,Black Pepper Chicken,Chow Mein,Chow Mein}"
805,Larger Plate,11.3,"{Original Orange Chicken,Black Pepper Chicken,Black Pepper Chicken,Chow Mein,Fried Rice}"
806,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Chow Mein,White Rice}"
807,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Honey Walnut Shrimp,Fried Rice,Fried Rice}"
808,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Teriyaki Chicken,Fried Rice,White Rice}"
809,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Broccoli Beef,White Rice,White Rice}"
810,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Kung Pao Chicken,Super Greens,Super Greens}"
811,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,Super Greens,Chow Mein}"
812,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Beijing Beef,Super Greens,Fried Rice}"
813,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Mushroom Chicken,Super Greens,White Rice}"
814,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
815,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,String Bean Chicken Breast,Chow Mein,Fried Rice}"
816,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Black Pepper Chicken,Chow Mein,White Rice}"
817,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Honey Walnut Shrimp,Fried Rice,Fried Rice}"
818,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Teriyaki Chicken,Fried Rice,White Rice}"
819,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Broccoli Beef,White Rice,White Rice}"
820,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Kung Pao Chicken,Super Greens,Super Greens}"
821,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Honey Sesame Chicken Breast,Super Greens,Chow Mein}"
822,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Beijing Beef,Super Greens,Fried Rice}"
823,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Mushroom Chicken,Super Greens,White Rice}"
824,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
825,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,String Bean Chicken Breast,Chow Mein,Fried Rice}"
826,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Black Pepper Chicken,Chow Mein,White Rice}"
827,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Teriyaki Chicken,Fried Rice,Fried Rice}"
828,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Broccoli Beef,Fried Rice,White Rice}"
829,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Kung Pao Chicken,White Rice,White Rice}"
830,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Honey Sesame Chicken Breast,Super Greens,Super Greens}"
831,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Beijing Beef,Super Greens,Chow Mein}"
832,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Mushroom Chicken,Super Greens,Fried Rice}"
833,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,SweetFire Chicken Breast,Super Greens,White Rice}"
834,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,String Bean Chicken Breast,Chow Mein,Chow Mein}"
835,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Black Pepper Chicken,Chow Mein,Fried Rice}"
836,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Broccoli Beef,Broccoli Beef,Chow Mein,White Rice}"
837,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Broccoli Beef,Kung Pao Chicken,Fried Rice,Fried Rice}"
838,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Broccoli Beef,Honey Sesame Chicken Breast,Fried Rice,White Rice}"
839,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Broccoli Beef,Beijing Beef,White Rice,White Rice}"
840,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Broccoli Beef,Mushroom Chicken,Super Greens,Super Greens}"
841,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Broccoli Beef,SweetFire Chicken Breast,Super Greens,Chow Mein}"
842,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Broccoli Beef,String Bean Chicken Breast,Super Greens,Fried Rice}"
843,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Broccoli Beef,Black Pepper Chicken,Super Greens,White Rice}"
844,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Kung Pao Chicken,Kung Pao Chicken,Chow Mein,Chow Mein}"
845,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Kung Pao Chicken,Honey Sesame Chicken Breast,Chow Mein,Fried Rice}"
846,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Kung Pao Chicken,Beijing Beef,Chow Mein,White Rice}"
847,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Kung Pao Chicken,Mushroom Chicken,Fried Rice,Fried Rice}"
848,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Kung Pao Chicken,SweetFire Chicken Breast,Fried Rice,White Rice}"
849,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Kung Pao Chicken,String Bean Chicken Breast,White Rice,White Rice}"
850,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Kung Pao Chicken,Black Pepper Chicken,Super Greens,Super Greens}"
851,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Super Greens,Chow Mein}"
852,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,Beijing Beef,Super Greens,Fried Rice}"
853,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,Mushroom Chicken,Super Greens,White Rice}"
854,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
855,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,String Bean Chicken Breast,Chow Mein,Fried Rice}"
856,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,Black Pepper Chicken,Chow Mein,White Rice}"
857,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Beijing Beef,Beijing Beef,Fried Rice,Fried Rice}"
858,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Beijing Beef,Mushroom Chicken,Fried Rice,White Rice}"
859,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Beijing Beef,SweetFire Chicken Breast,White Rice,White Rice}"
860,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Beijing Beef,String Bean Chicken Breast,Super Greens,Super Greens}"
861,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Beijing Beef,Black Pepper Chicken,Super Greens,Chow Mein}"
862,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Mushroom Chicken,Mushroom Chicken,Super Greens,Fried Rice}"
863,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Mushroom Chicken,SweetFire Chicken Breast,Super Greens,White Rice}"
864,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Mushroom Chicken,String Bean Chicken Breast,Chow Mein,Chow Mein}"
865,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Mushroom Chicken,Black Pepper Chicken,Chow Mein,Fried Rice}"
866,Larger Plate,12.7,"{Black Pepper Sirloin Steak,SweetFire Chicken Breast,SweetFire Chicken Breast,Chow Mein,White Rice}"
867,Larger Plate,12.7,"{Black Pepper Sirloin Steak,SweetFire Chicken Breast,String Bean Chicken Breast,Fried Rice,Fried Rice}"
868,Larger Plate,12.7,"{Black Pepper Sirloin Steak,SweetFire Chicken Breast,Black Pepper Chicken,Fried Rice,White Rice}"
869,Larger Plate,12.7,"{Black Pepper Sirloin Steak,String Bean Chicken Breast,String Bean Chicken Breast,White Rice,White Rice}"
870,Larger Plate,12.7,"{Black Pepper Sirloin Steak,String Bean Chicken Breast,Black Pepper Chicken,Super Greens,Super Greens}"
871,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
872,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Walnut Shrimp,Honey Walnut Shrimp,Super Greens,Fried Rice}"
873,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Walnut Shrimp,Teriyaki Chicken,Super Greens,White Rice}"
874,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Walnut Shrimp,Broccoli Beef,Chow Mein,Chow Mein}"
875,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Walnut Shrimp,Kung Pao Chicken,Chow Mein,Fried Rice}"
876,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Walnut Shrimp,Honey Sesame Chicken Breast,Chow Mein,White Rice}"
877,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Walnut Shrimp,Beijing Beef,Fried Rice,Fried Rice}"
878,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Walnut Shrimp,Mushroom Chicken,Fried Rice,White Rice}"
879,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Walnut Shrimp,SweetFire Chicken Breast,White Rice,White Rice}"
880,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Walnut Shrimp,String Bean Chicken Breast,Super Greens,Super Greens}"
881,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Walnut Shrimp,Black Pepper Chicken,Super Greens,Chow Mein}"
882,Larger Plate,12.7,"{Honey Walnut Shrimp,Teriyaki Chicken,Teriyaki Chicken,Super Greens,Fried Rice}"
883,Larger Plate,12.7,"{Honey Walnut Shrimp,Teriyaki Chicken,Broccoli Beef,Super Greens,White Rice}"
884,Larger Plate,12.7,"{Honey Walnut Shrimp,Teriyaki Chicken,Kung Pao Chicken,Chow Mein,Chow Mein}"
885,Larger Plate,12.7,"{Honey Walnut Shrimp,Teriyaki Chicken,Honey Sesame Chicken Breast,Chow Mein,Fried Rice}"
886,Larger Plate,12.7,"{Honey Walnut Shrimp,Teriyaki Chicken,Beijing Beef,Chow Mein,White Rice}"
887,Larger Plate,12.7,"{Honey Walnut Shrimp,Teriyaki Chicken,Mushroom Chicken,Fried Rice,Fried Rice}"
888,Larger Plate,12.7,"{Honey Walnut Shrimp,Teriyaki Chicken,SweetFire Chicken Breast,Fried Rice,White Rice}"
889,Larger Plate,12.7,"{Honey Walnut Shrimp,Teriyaki Chicken,String Bean Chicken Breast,White Rice,White Rice}"
890,Larger Plate,12.7,"{Honey Walnut Shrimp,Teriyaki Chicken,Black Pepper Chicken,Super Greens,Super Greens}"
891,Larger Plate,12.7,"{Honey Walnut Shrimp,Broccoli Beef,Broccoli Beef,Super Greens,Chow Mein}"
892,Larger Plate,12.7,"{Honey Walnut Shrimp,Broccoli Beef,Kung Pao Chicken,Super Greens,Fried Rice}"
893,Larger Plate,12.7,"{Honey Walnut Shrimp,Broccoli Beef,Honey Sesame Chicken Breast,Super Greens,White Rice}"
894,Larger Plate,12.7,"{Honey Walnut Shrimp,Broccoli Beef,Beijing Beef,Chow Mein,Chow Mein}"
895,Larger Plate,12.7,"{Honey Walnut Shrimp,Broccoli Beef,Mushroom Chicken,Chow Mein,Fried Rice}"
896,Larger Plate,12.7,"{Honey Walnut Shrimp,Broccoli Beef,SweetFire Chicken Breast,Chow Mein,White Rice}"
897,Larger Plate,12.7,"{Honey Walnut Shrimp,Broccoli Beef,String Bean Chicken Breast,Fried Rice,Fried Rice}"
898,Larger Plate,12.7,"{Honey Walnut Shrimp,Broccoli Beef,Black Pepper Chicken,Fried Rice,White Rice}"
899,Larger Plate,12.7,"{Honey Walnut Shrimp,Kung Pao Chicken,Kung Pao Chicken,White Rice,White Rice}"
900,Larger Plate,12.7,"{Honey Walnut Shrimp,Kung Pao Chicken,Honey Sesame Chicken Breast,Super Greens,Super Greens}"
901,Larger Plate,12.7,"{Honey Walnut Shrimp,Kung Pao Chicken,Beijing Beef,Super Greens,Chow Mein}"
902,Larger Plate,12.7,"{Honey Walnut Shrimp,Kung Pao Chicken,Mushroom Chicken,Super Greens,Fried Rice}"
903,Larger Plate,12.7,"{Honey Walnut Shrimp,Kung Pao Chicken,SweetFire Chicken Breast,Super Greens,White Rice}"
904,Larger Plate,12.7,"{Honey Walnut Shrimp,Kung Pao Chicken,String Bean Chicken Breast,Chow Mein,Chow Mein}"
905,Larger Plate,12.7,"{Honey Walnut Shrimp,Kung Pao Chicken,Black Pepper Chicken,Chow Mein,Fried Rice}"
906,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Chow Mein,White Rice}"
907,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Sesame Chicken Breast,Beijing Beef,Fried Rice,Fried Rice}"
908,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Sesame Chicken Breast,Mushroom Chicken,Fried Rice,White Rice}"
909,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Sesame Chicken Breast,SweetFire Chicken Breast,White Rice,White Rice}"
910,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Sesame Chicken Breast,String Bean Chicken Breast,Super Greens,Super Greens}"
911,Larger Plate,12.7,"{Honey Walnut Shrimp,Honey Sesame Chicken Breast,Black Pepper Chicken,Super Greens,Chow Mein}"
912,Larger Plate,12.7,"{Honey Walnut Shrimp,Beijing Beef,Beijing Beef,Super Greens,Fried Rice}"
913,Larger Plate,12.7,"{Honey Walnut Shrimp,Beijing Beef,Mushroom Chicken,Super Greens,White Rice}"
914,Larger Plate,12.7,"{Honey Walnut Shrimp,Beijing Beef,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
915,Larger Plate,12.7,"{Honey Walnut Shrimp,Beijing Beef,String Bean Chicken Breast,Chow Mein,Fried Rice}"
916,Larger Plate,12.7,"{Honey Walnut Shrimp,Beijing Beef,Black Pepper Chicken,Chow Mein,White Rice}"
917,Larger Plate,12.7,"{Honey Walnut Shrimp,Mushroom Chicken,Mushroom Chicken,Fried Rice,Fried Rice}"
918,Larger Plate,12.7,"{Honey Walnut Shrimp,Mushroom Chicken,SweetFire Chicken Breast,Fried Rice,White Rice}"
919,Larger Plate,12.7,"{Honey Walnut Shrimp,Mushroom Chicken,String Bean Chicken Breast,White Rice,White Rice}"
920,Larger Plate,12.7,"{Honey Walnut Shrimp,Mushroom Chicken,Black Pepper Chicken,Super Greens,Super Greens}"
921,Larger Plate,12.7,"{Honey Walnut Shrimp,SweetFire Chicken Breast,SweetFire Chicken Breast,Super Greens,Chow Mein}"
922,Larger Plate,12.7,"{Honey Walnut Shrimp,SweetFire Chicken Breast,String Bean Chicken Breast,Super Greens,Fried Rice}"
923,Larger Plate,12.7,"{Honey Walnut Shrimp,SweetFire Chicken Breast,Black Pepper Chicken,Super Greens,White Rice}"
924,Larger Plate,12.7,"{Honey Walnut Shrimp,String Bean Chicken Breast,String Bean Chicken Breast,Chow Mein,Chow Mein}"
925,Larger Plate,12.7,"{Honey Walnut Shrimp,String Bean Chicken Breast,Black Pepper Chicken,Chow Mein,Fried Rice}"
926,Larger Plate,12.7,"{Honey Walnut Shrimp,Black Pepper Chicken,Black Pepper Chicken,Chow Mein,White Rice}"
927,Larger Plate,11.3,"{Teriyaki Chicken,Teriyaki Chicken,Teriyaki Chicken,Fried Rice,Fried Rice}"
928,Larger Plate,11.3,"{Teriyaki Chicken,Teriyaki Chicken,Broccoli Beef,Fried Rice,White Rice}"
929,Larger Plate,11.3,"{Teriyaki Chicken,Teriyaki Chicken,Kung Pao Chicken,White Rice,White Rice}"
930,Larger Plate,11.3,"{Teriyaki Chicken,Teriyaki Chicken,Honey Sesame Chicken Breast,Super Greens,Super Greens}"
931,Larger Plate,11.3,"{Teriyaki Chicken,Teriyaki Chicken,Beijing Beef,Super Greens,Chow Mein}"
932,Larger Plate,11.3,"{Teriyaki Chicken,Teriyaki Chicken,Mushroom Chicken,Super Greens,Fried Rice}"
933,Larger Plate,11.3,"{Teriyaki Chicken,Teriyaki Chicken,SweetFire Chicken Breast,Super Greens,White Rice}"
934,Larger Plate,11.3,"{Teriyaki Chicken,Teriyaki Chicken,String Bean Chicken Breast,Chow Mein,Chow Mein}"
935,Larger Plate,11.3,"{Teriyaki Chicken,Teriyaki Chicken,Black Pepper Chicken,Chow Mein,Fried Rice}"
936,Larger Plate,11.3,"{Teriyaki Chicken,Broccoli Beef,Broccoli Beef,Chow Mein,White Rice}"
937,Larger Plate,11.3,"{Teriyaki Chicken,Broccoli Beef,Kung Pao Chicken,Fried Rice,Fried Rice}"
938,Larger Plate,11.3,"{Teriyaki Chicken,Broccoli Beef,Honey Sesame Chicken Breast,Fried Rice,White Rice}"
939,Larger Plate,11.3,"{Teriyaki Chicken,Broccoli Beef,Beijing Beef,White Rice,White Rice}"
940,Larger Plate,11.3,"{Teriyaki Chicken,Broccoli Beef,Mushroom Chicken,Super Greens,Super Greens}"
941,Larger Plate,11.3,"{Teriyaki Chicken,Broccoli Beef,SweetFire Chicken Breast,Super Greens,Chow Mein}"
942,Larger Plate,11.3,"{Teriyaki Chicken,Broccoli Beef,String Bean Chicken Breast,Super Greens,Fried Rice}"
943,Larger Plate,11.3,"{Teriyaki Chicken,Broccoli Beef,Black Pepper Chicken,Super Greens,White Rice}"
944,Larger Plate,11.3,"{Teriyaki Chicken,Kung Pao Chicken,Kung Pao Chicken,Chow Mein,Chow Mein}"
945,Larger Plate,11.3,"{Teriyaki Chicken,Kung Pao Chicken,Honey Sesame Chicken Breast,Chow Mein,Fried Rice}"
946,Larger Plate,11.3,"{Teriyaki Chicken,Kung Pao Chicken,Beijing Beef,Chow Mein,White Rice}"
947,Larger Plate,11.3,"{Teriyaki Chicken,Kung Pao Chicken,Mushroom Chicken,Fried Rice,Fried Rice}"
948,Larger Plate,11.3,"{Teriyaki Chicken,Kung Pao Chicken,SweetFire Chicken Breast,Fried Rice,White Rice}"
949,Larger Plate,11.3,"{Teriyaki Chicken,Kung Pao Chicken,String Bean Chicken Breast,White Rice,White Rice}"
950,Larger Plate,11.3,"{Teriyaki Chicken,Kung Pao Chicken,Black Pepper Chicken,Super Greens,Super Greens}"
951,Larger Plate,11.3,"{Teriyaki Chicken,Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Super Greens,Chow Mein}"
952,Larger Plate,11.3,"{Teriyaki Chicken,Honey Sesame Chicken Breast,Beijing Beef,Super Greens,Fried Rice}"
953,Larger Plate,11.3,"{Teriyaki Chicken,Honey Sesame Chicken Breast,Mushroom Chicken,Super Greens,White Rice}"
954,Larger Plate,11.3,"{Teriyaki Chicken,Honey Sesame Chicken Breast,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
955,Larger Plate,11.3,"{Teriyaki Chicken,Honey Sesame Chicken Breast,String Bean Chicken Breast,Chow Mein,Fried Rice}"
956,Larger Plate,11.3,"{Teriyaki Chicken,Honey Sesame Chicken Breast,Black Pepper Chicken,Chow Mein,White Rice}"
957,Larger Plate,11.3,"{Teriyaki Chicken,Beijing Beef,Beijing Beef,Fried Rice,Fried Rice}"
958,Larger Plate,11.3,"{Teriyaki Chicken,Beijing Beef,Mushroom Chicken,Fried Rice,White Rice}"
959,Larger Plate,11.3,"{Teriyaki Chicken,Beijing Beef,SweetFire Chicken Breast,White Rice,White Rice}"
960,Larger Plate,11.3,"{Teriyaki Chicken,Beijing Beef,String Bean Chicken Breast,Super Greens,Super Greens}"
961,Larger Plate,11.3,"{Teriyaki Chicken,Beijing Beef,Black Pepper Chicken,Super Greens,Chow Mein}"
962,Larger Plate,11.3,"{Teriyaki Chicken,Mushroom Chicken,Mushroom Chicken,Super Greens,Fried Rice}"
963,Larger Plate,11.3,"{Teriyaki Chicken,Mushroom Chicken,SweetFire Chicken Breast,Super Greens,White Rice}"
964,Larger Plate,11.3,"{Teriyaki Chicken,Mushroom Chicken,String Bean Chicken Breast,Chow Mein,Chow Mein}"
965,Larger Plate,11.3,"{Teriyaki Chicken,Mushroom Chicken,Black Pepper Chicken,Chow Mein,Fried Rice}"
966,Larger Plate,11.3,"{Teriyaki Chicken,SweetFire Chicken Breast,SweetFire Chicken Breast,Chow Mein,White Rice}"
967,Larger Plate,11.3,"{Teriyaki Chicken,SweetFire Chicken Breast,String Bean Chicken Breast,Fried Rice,Fried Rice}"
968,Larger Plate,11.3,"{Teriyaki Chicken,SweetFire Chicken Breast,Black Pepper Chicken,Fried Rice,White Rice}"
969,Larger Plate,11.3,"{Teriyaki Chicken,String Bean Chicken Breast,String Bean Chicken Breast,White Rice,White Rice}"
970,Larger Plate,11.3,"{Teriyaki Chicken,String Bean Chicken Breast,Black Pepper Chicken,Super Greens,Super Greens}"
971,Larger Plate,11.3,"{Teriyaki Chicken,Black Pepper Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
972,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,Broccoli Beef,Super Greens,Fried Rice}"
973,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,Kung Pao Chicken,Super Greens,White Rice}"
974,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,Honey Sesame Chicken Breast,Chow Mein,Chow Mein}"
975,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,Beijing Beef,Chow Mein,Fried Rice}"
976,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,Mushroom Chicken,Chow Mein,White Rice}"
977,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,SweetFire Chicken Breast,Fried Rice,Fried Rice}"
978,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,String Bean Chicken Breast,Fried Rice,White Rice}"
979,Larger Plate,11.3,"{Broccoli Beef,Broccoli Beef,Black Pepper Chicken,White Rice,White Rice}"
980,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,Kung Pao Chicken,Super Greens,Super Greens}"
981,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,Honey Sesame Chicken Breast,Super Greens,Chow Mein}"
982,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,Beijing Beef,Super Greens,Fried Rice}"
983,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,Mushroom Chicken,Super Greens,White Rice}"
984,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
985,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,String Bean Chicken Breast,Chow Mein,Fried Rice}"
986,Larger Plate,11.3,"{Broccoli Beef,Kung Pao Chicken,Black Pepper Chicken,Chow Mein,White Rice}"
987,Larger Plate,11.3,"{Broccoli Beef,Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Fried Rice,Fried Rice}"
988,Larger Plate,11.3,"{Broccoli Beef,Honey Sesame Chicken Breast,Beijing Beef,Fried Rice,White Rice}"
989,Larger Plate,11.3,"{Broccoli Beef,Honey Sesame Chicken Breast,Mushroom Chicken,White Rice,White Rice}"
990,Larger Plate,11.3,"{Broccoli Beef,Honey Sesame Chicken Breast,SweetFire Chicken Breast,Super Greens,Super Greens}"
991,Larger Plate,11.3,"{Broccoli Beef,Honey Sesame Chicken Breast,String Bean Chicken Breast,Super Greens,Chow Mein}"
992,Larger Plate,11.3,"{Broccoli Beef,Honey Sesame Chicken Breast,Black Pepper Chicken,Super Greens,Fried Rice}"
993,Larger Plate,11.3,"{Broccoli Beef,Beijing Beef,Beijing Beef,Super Greens,White Rice}"
994,Larger Plate,11.3,"{Broccoli Beef,Beijing Beef,Mushroom Chicken,Chow Mein,Chow Mein}"
995,Larger Plate,11.3,"{Broccoli Beef,Beijing Beef,SweetFire Chicken Breast,Chow Mein,Fried Rice}"
996,Larger Plate,11.3,"{Broccoli Beef,Beijing Beef,String Bean Chicken Breast,Chow Mein,White Rice}"
997,Larger Plate,11.3,"{Broccoli Beef,Beijing Beef,Black Pepper Chicken,Fried Rice,Fried Rice}"
998,Larger Plate,11.3,"{Broccoli Beef,Mushroom Chicken,Mushroom Chicken,Fried Rice,White Rice}"
