orderid,item,itemid
5366,5288,6223
5367,2582,6224
5368,2480,6225
5369,1481,6226
5370,851,6227
5371,3557,6228
5372,1781,6229
5373,912,6230
5374,739,6231
5375,3923,6232
5376,400,6233
5377,2395,6234
5378,310,6235
5379,5293,6236
5380,1724,6237
5381,4540,6238
5382,2644,6239
5383,1909,6240
5384,2849,6241
5385,2730,6242
5386,857,6243
5387,3974,6244
5388,2815,6245
5389,1808,6246
5390,1029,6247
5391,752,6248
5392,3481,6249
5393,3261,6250
5393,525,6251
5394,4574,6252
5395,1622,6253
5395,5117,6254
5395,3292,6255
5396,4341,6256
5397,5059,6257
5398,4102,6258
5399,3572,6259
5400,4703,6260
5401,4237,6261
5402,2220,6262
5403,1138,6263
5404,5130,6264
5405,2410,6265
5406,2207,6266
5407,3068,6267
5408,20,6268
5408,3356,6269
5409,1551,6270
5410,3388,6271
5410,3048,6272
5411,2665,6273
5412,3317,6274
5413,3756,6275
5414,4654,6276
5415,626,6277
5416,5065,6278
5417,3539,6279
5418,3852,6280
5419,1906,6281
5419,511,6282
5420,455,6283
5421,3583,6284
5422,670,6285
5423,2547,6286
5424,4421,6287
5425,3490,6288
5425,2659,6289
5425,2288,6290
5426,1360,6291
5427,624,6292
5428,4895,6293
5429,2482,6294
5430,1755,6295
5431,2665,6296
5432,2509,6297
5433,644,6298
5434,3132,6299
5435,3167,6300
5436,4754,6301
5437,147,6302
5438,3536,6303
5439,3246,6304
5440,4461,6305
5441,3277,6306
5442,4659,6307
5443,2432,6308
5444,576,6309
5445,2291,6310
5446,3325,6311
5447,2133,6312
5448,3202,6313
5449,3599,6314
5450,3781,6315
5451,1243,6316
5452,1228,6317
5453,5096,6318
5454,791,6319
5455,1548,6320
5456,789,6321
5457,1727,6322
5458,4428,6323
5458,3886,6324
5459,184,6325
5460,2039,6326
5461,667,6327
5462,475,6328
5463,327,6329
5464,397,6330
5465,4933,6331
5466,4345,6332
5467,979,6333
5468,3505,6334
5469,2879,6335
5470,3570,6336
5471,4580,6337
5472,3556,6338
5473,847,6339
5473,283,6340
5473,2880,6341
5474,3743,6342
5475,565,6343
5476,3236,6344
5477,3804,6345
5478,4636,6346
5479,230,6347
5480,2260,6348
5481,320,6349
5482,4765,6350
5483,5052,6351
5484,1711,6352
5485,2530,6353
5486,4150,6354
5487,5012,6355
5488,4833,6356
5489,1255,6357
5490,154,6358
5491,5274,6359
5492,2512,6360
5493,2660,6361
5494,5004,6362
5495,2890,6363
5496,2365,6364
5497,1487,6365
5498,3988,6366
5499,3902,6367
5500,164,6368
5501,3769,6369
5502,3035,6370
5503,1776,6371
5504,4385,6372
5505,5107,6373
5506,682,6374
5507,3712,6375
5508,1942,6376
5509,3286,6377
5509,2955,6378
5510,4120,6379
5511,701,6380
5512,4305,6381
5513,1263,6382
5514,3285,6383
5515,1289,6384
5516,529,6385
5517,3689,6386
5518,560,6387
5519,1840,6388
5520,819,6389
5521,792,6390
5522,823,6391
5523,1112,6392
5523,5219,6393
5523,3815,6394
5524,5217,6395
5525,3244,6396
5526,2117,6397
5527,2937,6398
5528,21,6399
5529,5113,6400
5530,2538,6401
5531,2014,6402
5532,302,6403
5533,3392,6404
5534,586,6405
5535,1202,6406
5536,1060,6407
5536,4202,6408
5537,1782,6409
5538,2863,6410
5539,5325,6411
5540,391,6412
5540,5046,6413
5541,1656,6414
5542,3796,6415
5543,846,6416
5544,5302,6417
5545,4583,6418
5546,1310,6419
5547,2407,6420
5548,183,6421
5548,105,6422
5549,4951,6423
5550,3614,6424
5551,2065,6425
5552,1878,6426
5553,560,6427
5554,2817,6428
5555,3174,6429
5556,2223,6430
5557,3458,6431
5558,3303,6432
5559,3867,6433
5560,1168,6434
5561,3465,6435
5562,3835,6436
5563,3253,6437
5564,518,6438
5565,2770,6439
5566,5072,6440
5566,1367,6441
5567,3320,6442
5568,4570,6443
5569,811,6444
5570,1975,6445
5571,4613,6446
5572,948,6447
5573,2455,6448
5574,1939,6449
5575,4549,6450
5575,305,6451
5576,2888,6452
5577,3342,6453
5578,184,6454
5578,4975,6455
5579,1277,6456
5580,2975,6457
5581,207,6458
5582,422,6459
5583,763,6460
5584,4721,6461
5585,911,6462
5586,1942,6463
5587,3046,6464
5588,1210,6465
5589,3178,6466
5590,3179,6467
5591,3561,6468
5592,2191,6469
5593,3897,6470
5594,1039,6471
5594,3282,6472
5595,2802,6473
5596,5099,6474
5597,920,6475
5598,2172,6476
5599,1051,6477
5600,5146,6478
5601,2250,6479
5602,3355,6480
5603,5324,6481
5604,3112,6482
5605,4515,6483
5606,3946,6484
5606,968,6485
5606,2428,6486
5607,5323,6487
5608,1276,6488
5609,3055,6489
5610,2999,6490
5611,1679,6491
5612,4784,6492
5613,412,6493
5614,4886,6494
5615,5104,6495
5616,4401,6496
5617,2623,6497
5618,4947,6498
5619,3157,6499
5620,493,6500
5621,3379,6501
5622,1541,6502
5623,2070,6503
5624,1989,6504
5625,2610,6505
5626,1538,6506
5627,1200,6507
5628,4151,6508
5629,2462,6509
5630,336,6510
5631,72,6511
5632,3023,6512
5633,3500,6513
5634,3943,6514
5635,2154,6515
5636,2535,6516
5637,4701,6517
5638,2533,6518
5638,2675,6519
5638,5146,6520
5639,1215,6521
5639,2116,6522
5640,5313,6523
5641,2300,6524
5642,4764,6525
5643,4143,6526
5644,1396,6527
5645,4137,6528
5646,2480,6529
5647,1320,6530
5648,2784,6531
5649,2092,6532
5650,912,6533
5651,179,6534
5652,5003,6535
5653,4298,6536
5654,1730,6537
5655,1580,6538
5656,1564,6539
5657,4577,6540
5658,2317,6541
5659,1204,6542
5660,5131,6543
5661,4428,6544
5662,4835,6545
5663,1910,6546
5664,2248,6547
5665,1113,6548
5666,1484,6549
5667,3144,6550
5668,3658,6551
5669,5112,6552
5670,3263,6553
5671,1856,6554
5672,1267,6555
5673,3194,6556
5674,1955,6557
5675,91,6558
5676,4329,6559
5677,2902,6560
5678,798,6561
5679,4330,6562
5680,2119,6563
5681,3441,6564
5682,3026,6565
5682,4417,6566
5683,2553,6567
5684,2639,6568
5685,2527,6569
5686,4945,6570
5687,812,6571
5688,2956,6572
5689,2498,6573
5690,808,6574
5691,4128,6575
5692,2352,6576
5693,428,6577
5694,4352,6578
5695,1436,6579
5696,11,6580
5697,2375,6581
5698,1776,6582
5699,4842,6583
5700,4950,6584
5701,512,6585
5702,4876,6586
5703,50,6587
5704,3550,6588
5705,888,6589
5706,148,6590
5707,94,6591
5708,1399,6592
5708,3666,6593
5708,1484,6594
5709,3791,6595
5710,689,6596
5711,2836,6597
5711,2378,6598
5711,3673,6599
5712,2837,6600
5713,4246,6601
5714,244,6602
5714,699,6603
5715,4727,6604
5716,5030,6605
5717,4788,6606
5718,2,6607
5719,1092,6608
5720,2116,6609
5721,4556,6610
5722,2242,6611
5723,3001,6612
5724,5253,6613
5725,3078,6614
5726,5284,6615
5727,1124,6616
5728,3339,6617
5728,442,6618
5728,2339,6619
5729,3995,6620
5730,2985,6621
5731,1396,6622
5731,244,6623
5732,2587,6624
5733,4372,6625
5734,3037,6626
5735,45,6627
5736,2136,6628
5736,363,6629
5737,2394,6630
5738,1125,6631
5739,4437,6632
5740,2242,6633
5741,49,6634
5742,869,6635
5743,2915,6636
5744,4631,6637
5745,3422,6638
5746,1311,6639
5747,2125,6640
5748,1064,6641
5749,5121,6642
5750,2761,6643
5751,3468,6644
5752,2804,6645
5753,4144,6646
5754,4491,6647
5755,74,6648
5756,3395,6649
5757,1729,6650
5758,870,6651
5759,1514,6652
5760,1954,6653
5761,1920,6654
5762,452,6655
5763,4906,6656
5764,3967,6657
5765,4274,6658
5766,2427,6659
5767,2873,6660
5768,493,6661
5769,3143,6662
5770,5177,6663
5771,1246,6664
5772,4069,6665
5773,5304,6666
5774,599,6667
5775,709,6668
5776,189,6669
5777,2130,6670
5778,2098,6671
5779,4688,6672
5780,1920,6673
5781,626,6674
5782,3784,6675
5783,981,6676
5784,4441,6677
5785,4800,6678
5786,3870,6679
5786,3693,6680
5787,533,6681
5788,3175,6682
5789,299,6683
5790,3793,6684
5791,4803,6685
5792,3073,6686
5793,679,6687
5794,5126,6688
5795,3406,6689
5796,5105,6690
5797,1438,6691
5797,2053,6692
5798,1721,6693
5799,2669,6694
5800,2307,6695
5801,5302,6696
5802,3124,6697
5803,218,6698
5804,2231,6699
5805,4704,6700
5806,4866,6701
5807,2394,6702
5808,4338,6703
5809,4663,6704
5810,3110,6705
5811,755,6706
5812,3758,6707
5813,926,6708
5814,4981,6709
5814,5147,6710
5814,2,6711
5815,1743,6712
5816,1300,6713
5817,2690,6714
5818,3618,6715
5819,2757,6716
5820,5186,6717
5821,3934,6718
5822,1083,6719
5823,441,6720
5824,3699,6721
5825,4359,6722
5826,4517,6723
5827,4535,6724
5828,1668,6725
5829,1470,6726
5830,4028,6727
5831,2115,6728
5832,2340,6729
5833,981,6730
5834,4611,6731
5835,2239,6732
5836,3266,6733
5837,3466,6734
5838,2626,6735
5839,3799,6736
5840,3425,6737
5841,4718,6738
5842,4640,6739
5843,1798,6740
5844,4776,6741
5845,4506,6742
5846,5055,6743
5847,849,6744
5848,566,6745
5849,1192,6746
5850,529,6747
5851,3315,6748
5852,4031,6749
5852,41,6750
5852,5029,6751
5853,2065,6752
5854,4139,6753
5855,3076,6754
5856,4978,6755
5857,4351,6756
5858,3517,6757
5859,3043,6758
5860,297,6759
5861,3762,6760
5862,1985,6761
5862,1615,6762
5863,2234,6763
5864,3487,6764
5865,696,6765
5866,3833,6766
5867,1607,6767
5868,2262,6768
5869,2143,6769
5870,376,6770
5871,2929,6771
5872,292,6772
5873,1181,6773
5874,5320,6774
5875,5287,6775
5876,312,6776
5877,3380,6777
5878,1303,6778
5879,3672,6779
5880,4989,6780
5881,4905,6781
5882,1182,6782
5883,4997,6783
5884,4972,6784
5885,5257,6785
5886,156,6786
5887,3602,6787
5888,301,6788
5889,4121,6789
5890,4571,6790
5891,1874,6791
5891,2151,6792
5892,5295,6793
5893,4945,6794
5894,863,6795
5895,5253,6796
5896,968,6797
5897,870,6798
5898,5046,6799
5899,1114,6800
5900,3216,6801
5901,1309,6802
5902,772,6803
5903,2211,6804
5904,2894,6805
5905,3874,6806
5906,4180,6807
5907,926,6808
5908,4577,6809
5909,1852,6810
5910,5230,6811
5911,4999,6812
5912,4626,6813
5913,2014,6814
5913,4820,6815
5914,2575,6816
5915,2558,6817
5916,1017,6818
5917,4233,6819
5918,1104,6820
5919,146,6821
5920,1295,6822
5921,3461,6823
5922,917,6824
5922,4431,6825
5923,4707,6826
5924,4504,6827
5925,3777,6828
5926,1715,6829
5927,4453,6830
5928,2577,6831
5929,1796,6832
5930,1656,6833
5931,3513,6834
5932,988,6835
5933,4206,6836
5934,3578,6837
5935,4231,6838
5936,2961,6839
5937,4876,6840
5938,2464,6841
5939,3817,6842
5940,4154,6843
5940,1316,6844
5940,1079,6845
5941,3486,6846
5942,4102,6847
5943,1362,6848
5944,3683,6849
5945,2277,6850
5946,1222,6851
5947,3286,6852
5948,2579,6853
5949,3635,6854
5950,816,6855
5951,3249,6856
5951,749,6857
5952,1668,6858
5953,3547,6859
5954,2234,6860
5955,261,6861
5956,4647,6862
5957,3299,6863
5958,592,6864
5959,3311,6865
5960,2941,6866
5961,313,6867
5962,3839,6868
5963,611,6869
5964,2812,6870
5964,1357,6871
5964,4435,6872
5965,2450,6873
5966,2551,6874
5967,1273,6875
5968,462,6876
5969,3111,6877
5970,3244,6878
5971,3529,6879
5972,559,6880
5973,4132,6881
5974,3504,6882
5975,962,6883
5976,353,6884
5977,4802,6885
5977,4584,6886
5977,2603,6887
5978,2842,6888
5979,2746,6889
5980,5133,6890
5981,2131,6891
5982,320,6892
5983,2751,6893
5984,449,6894
5985,1250,6895
5986,4641,6896
5986,3775,6897
5986,1516,6898
5987,37,6899
5988,5054,6900
5989,2209,6901
5990,4998,6902
5991,4135,6903
5992,4810,6904
5993,1489,6905
5994,2563,6906
5995,2404,6907
5996,2988,6908
5996,2436,6909
5996,867,6910
5997,1596,6911
5997,1611,6912
5998,1900,6913
5999,2810,6914
6000,2221,6915
6001,1040,6916
6002,5103,6917
6003,4905,6918
6004,2824,6919
6005,4344,6920
6006,4662,6921
6007,2511,6922
6008,4280,6923
6009,2980,6924
6010,2652,6925
6011,714,6926
6012,2006,6927
6013,1257,6928
6014,1212,6929
6015,2678,6930
6016,3663,6931
6017,5119,6932
6018,4803,6933
6019,3312,6934
6020,3024,6935
6021,3398,6936
6022,2323,6937
6023,4294,6938
6024,2044,6939
6025,2338,6940
6026,4443,6941
6027,2120,6942
6028,2687,6943
6029,3898,6944
6030,1846,6945
6031,1053,6946
6032,5091,6947
6033,2215,6948
6034,4000,6949
6035,5327,6950
6036,1289,6951
6037,1072,6952
6038,797,6953
6038,4137,6954
6038,3608,6955
6039,75,6956
6040,2054,6957
6041,2937,6958
6042,2295,6959
6043,2349,6960
6044,4352,6961
6045,3901,6962
6046,3457,6963
6047,4006,6964
6048,4179,6965
6049,4381,6966
6050,3629,6967
6051,5157,6968
6052,1459,6969
6053,1817,6970
6054,3684,6971
6055,2372,6972
6056,2433,6973
6057,1646,6974
6058,5230,6975
6059,2592,6976
6060,627,6977
6061,751,6978
6062,65,6979
6063,5210,6980
6064,4197,6981
6065,4807,6982
6066,4591,6983
6067,6,6984
6068,3508,6985
6069,4809,6986
6070,2437,6987
6071,5184,6988
6072,1090,6989
6073,2536,6990
6074,2577,6991
6075,4147,6992
6076,3550,6993
6077,891,6994
6078,1375,6995
6079,3567,6996
6080,5295,6997
6081,4466,6998
6082,1069,6999
6083,4991,7000
6084,4447,7001
6085,5311,7002
6086,1268,7003
6087,3215,7004
6088,3585,7005
6089,1018,7006
6090,2885,7007
6091,80,7008
6092,2262,7009
6093,4228,7010
6093,2303,7011
6093,1391,7012
6094,4176,7013
6094,3541,7014
6095,2182,7015
6096,3760,7016
6097,2582,7017
6098,501,7018
6099,2982,7019
6100,2876,7020
6101,4818,7021
6102,4133,7022
6103,1795,7023
6104,112,7024
6105,5076,7025
6106,4854,7026
6106,1890,7027
6106,4986,7028
6107,2600,7029
6108,1271,7030
6109,2822,7031
6110,3041,7032
6110,70,7033
6110,2369,7034
6111,4019,7035
6112,2781,7036
6113,1896,7037
6114,1297,7038
6115,4992,7039
6116,4634,7040
6117,161,7041
6118,2807,7042
6119,4743,7043
6120,1969,7044
6121,1265,7045
6122,442,7046
6123,2720,7047
6124,5036,7048
6125,2923,7049
6126,2594,7050
6127,571,7051
6128,134,7052
6129,261,7053
6130,3290,7054
6131,4534,7055
6132,4911,7056
6133,2149,7057
6134,914,7058
6135,848,7059
6136,1156,7060
6136,2934,7061
6136,1062,7062
6137,1704,7063
6138,4707,7064
6139,3301,7065
6140,3162,7066
6141,4619,7067
6142,5102,7068
6143,758,7069
6143,2311,7070
6144,591,7071
6144,1832,7072
6145,14,7073
6146,3020,7074
6147,245,7075
6148,3922,7076
6149,996,7077
6150,1933,7078
6151,1230,7079
6151,5309,7080
6152,3762,7081
6153,5222,7082
6154,270,7083
6155,4475,7084
6156,851,7085
6157,27,7086
6158,2961,7087
6159,3071,7088
6160,1945,7089
6160,1831,7090
6161,1043,7091
6162,742,7092
6163,1625,7093
6164,2502,7094
6165,3820,7095
6166,775,7096
6167,4895,7097
6168,3855,7098
6169,1360,7099
6170,4254,7100
6171,2806,7101
6172,4105,7102
6291,522,7103
6173,2414,7104
6173,3983,7105
6174,3219,7106
6175,247,7107
6176,2105,7108
6177,4252,7109
6178,3147,7110
6179,2875,7111
6180,4680,7112
6181,2779,7113
6182,4049,7114
6182,2249,7115
6183,2755,7116
6184,4918,7117
6185,5285,7118
6186,2932,7119
6187,4469,7120
6188,2602,7121
6189,1833,7122
6190,788,7123
6191,1595,7124
6192,1769,7125
6193,2339,7126
6194,4906,7127
6195,809,7128
6196,1421,7129
6197,637,7130
6198,598,7131
6199,1299,7132
6200,350,7133
6201,2718,7134
6202,3579,7135
6203,534,7136
6204,3131,7137
6205,573,7138
6206,1738,7139
6207,1710,7140
6208,2329,7141
6209,866,7142
6209,1379,7143
6209,3636,7144
6210,3130,7145
6211,143,7146
6212,4803,7147
6213,5065,7148
6214,1667,7149
6215,9,7150
6216,3626,7151
6216,3679,7152
6216,3685,7153
6217,4963,7154
6218,3151,7155
6219,1753,7156
6220,728,7157
6221,4740,7158
6222,1392,7159
6223,976,7160
6224,275,7161
6225,3238,7162
6226,224,7163
6227,4702,7164
6228,3366,7165
6229,541,7166
6230,2310,7167
6230,1255,7168
6231,1441,7169
6232,5050,7170
6233,5135,7171
6234,5033,7172
6235,2912,7173
6236,4389,7174
6237,2377,7175
6238,4047,7176
6239,5072,7177
6240,1373,7178
6241,3577,7179
6242,1010,7180
6243,1339,7181
6244,3186,7182
6245,473,7183
6246,4333,7184
6247,354,7185
6248,5012,7186
6249,4837,7187
6249,3548,7188
6249,2802,7189
6250,2661,7190
6251,1911,7191
6252,3213,7192
6253,1672,7193
6253,2261,7194
6253,1903,7195
6254,4659,7196
6255,3562,7197
6256,1712,7198
6257,5263,7199
6258,3912,7200
6259,1172,7201
6260,4616,7202
6261,4336,7203
6262,3086,7204
6263,4777,7205
6264,2783,7206
6264,1044,7207
6265,328,7208
6266,2977,7209
6266,2164,7210
6266,2802,7211
6267,3906,7212
6268,1188,7213
6268,3671,7214
6269,3909,7215
6270,379,7216
6271,818,7217
6272,3422,7218
6273,185,7219
6274,4835,7220
6275,817,7221
6276,5296,7222
6277,4539,7223
6278,2755,7224
6279,296,7225
6280,373,7226
6281,3637,7227
6282,4663,7228
6283,4208,7229
6284,2864,7230
6285,4462,7231
6285,493,7232
6285,1147,7233
6286,4086,7234
6286,4189,7235
6287,1572,7236
6288,2860,7237
6289,576,7238
6289,1528,7239
6290,3569,7240
6292,1557,7241
6293,3276,7242
6294,2232,7243
6295,2957,7244
6296,4045,7245
6297,5162,7246
6297,8,7247
6298,3562,7248
6299,4214,7249
6299,3077,7250
6300,4876,7251
6301,464,7252
6302,1991,7253
6303,1448,7254
6304,300,7255
6305,2371,7256
6306,2239,7257
6307,3669,7258
6308,4852,7259
6309,3388,7260
6310,506,7261
6311,3763,7262
6312,3012,7263
6313,5266,7264
6314,3907,7265
6315,874,7266
6315,367,7267
6316,4393,7268
6317,5098,7269
6318,1124,7270
6319,4421,7271
6320,3104,7272
6321,711,7273
6322,5001,7274
6323,205,7275
6324,4682,7276
6324,2147,7277
6325,1078,7278
6326,4096,7279
6327,148,7280
6328,2028,7281
6329,2294,7282
6330,4296,7283
6331,5206,7284
6332,2280,7285
6332,2924,7286
6333,4262,7287
6334,913,7288
6335,4311,7289
6336,5159,7290
6337,936,7291
6338,1681,7292
6339,1231,7293
6340,2512,7294
6341,1012,7295
6342,4886,7296
6343,2637,7297
6344,5020,7298
6345,4614,7299
6346,4830,7300
6347,2272,7301
6348,4568,7302
6349,1051,7303
6350,1815,7304
6350,4745,7305
6350,1838,7306
6351,500,7307
6352,3384,7308
6352,3863,7309
6353,4392,7310
6353,2281,7311
6354,3688,7312
6355,3630,7313
6356,2208,7314
6357,3992,7315
6358,3347,7316
6359,5202,7317
6360,656,7318
6361,2026,7319
6362,2594,7320
6363,2604,7321
6364,3234,7322
6365,3864,7323
6366,348,7324
6367,5268,7325
6368,819,7326
6369,1339,7327
6369,1128,7328
6370,4639,7329
6371,5022,7330
6372,1629,7331
6373,853,7332
6374,4684,7333
6375,2908,7334
6376,4097,7335
6377,818,7336
6378,3256,7337
6379,4656,7338
6380,5152,7339
6381,3886,7340
6382,2112,7341
6383,3019,7342
6384,4546,7343
6385,3317,7344
6386,2270,7345
6387,2828,7346
6388,4474,7347
6389,2954,7348
6390,590,7349
6391,89,7350
6391,2702,7351
6392,2109,7352
6393,927,7353
6394,4473,7354
6395,3683,7355
6396,2825,7356
6397,4712,7357
6398,286,7358
6399,1948,7359
6400,2498,7360
6401,3849,7361
6402,1238,7362
6403,3707,7363
6404,4669,7364
6405,1137,7365
6406,4315,7366
6407,1782,7367
6408,3063,7368
6409,1076,7369
6409,4173,7370
6410,3618,7371
6411,1052,7372
6412,2973,7373
6413,415,7374
6413,3867,7375
6413,2764,7376
6414,4803,7377
6415,2808,7378
6416,2787,7379
6417,3148,7380
6418,5019,7381
6419,2814,7382
6420,2851,7383
6421,387,7384
6422,4788,7385
6423,3584,7386
6424,2547,7387
6425,1514,7388
6426,5205,7389
6427,4977,7390
6428,1119,7391
6429,2701,7392
6429,4009,7393
6429,1958,7394
6430,3109,7395
6431,9,7396
6432,3679,7397
6433,3580,7398
6434,2550,7399
6435,5208,7400
6436,3578,7401
6437,1067,7402
6437,4937,7403
6438,1734,7404
6439,3370,7405
6440,4622,7406
6441,4646,7407
6442,2358,7408
6443,3959,7409
6444,1937,7410
6445,2778,7411
6446,361,7412
6447,2980,7413
6448,183,7414
6449,2696,7415
6450,550,7416
6451,2300,7417
6452,3977,7418
6453,4368,7419
6454,102,7420
6455,1921,7421
6456,2036,7422
6457,4657,7423
6458,918,7424
6458,4020,7425
6459,3479,7426
6460,4743,7427
6461,47,7428
6462,1902,7429
6463,4866,7430
6463,3953,7431
6464,4875,7432
6464,569,7433
6465,1618,7434
6466,1682,7435
6467,5194,7436
6468,3880,7437
6468,4883,7438
6469,507,7439
6470,1090,7440
6471,2794,7441
6472,2400,7442
6472,3136,7443
6473,3729,7444
6474,2322,7445
6474,3776,7446
6475,131,7447
6476,4265,7448
6477,3046,7449
6478,3794,7450
6479,4000,7451
6480,2346,7452
6481,124,7453
6482,4952,7454
6483,1650,7455
6484,2470,7456
6485,1872,7457
6486,3562,7458
6487,4486,7459
6488,4273,7460
6489,2125,7461
6490,4504,7462
6491,4939,7463
6492,943,7464
6493,3303,7465
6494,4784,7466
6494,4168,7467
6495,5283,7468
6496,3486,7469
6497,4676,7470
6498,1135,7471
6499,1526,7472
6500,1384,7473
6501,1346,7474
6502,4176,7475
6503,1748,7476
6504,1452,7477
6505,5071,7478
6506,4719,7479
6507,1784,7480
6508,3601,7481
6509,2730,7482
6510,4844,7483
6511,3678,7484
6512,4995,7485
6513,3071,7486
6514,1738,7487
6515,4082,7488
6516,182,7489
6517,4661,7490
6518,914,7491
6519,4416,7492
6520,3358,7493
6521,5011,7494
6522,3086,7495
6523,591,7496
6524,2914,7497
6525,2774,7498
6526,4378,7499
6527,4352,7500
6528,933,7501
6529,1363,7502
6530,964,7503
6531,867,7504
6532,743,7505
6533,4950,7506
6534,139,7507
6535,375,7508
6536,57,7509
6537,1049,7510
6538,1057,7511
6539,3844,7512
6540,3087,7513
6541,1038,7514
6542,4808,7515
6543,4938,7516
6543,2637,7517
6544,896,7518
6545,5050,7519
6546,3321,7520
6547,2971,7521
6548,89,7522
6549,2712,7523
6550,1532,7524
6551,2529,7525
6552,974,7526
6553,2688,7527
6554,3071,7528
6555,854,7529
6556,1873,7530
6557,2729,7531
6558,3885,7532
6559,933,7533
6560,2135,7534
6561,2659,7535
6562,4857,7536
6563,4700,7537
6564,5246,7538
6565,3535,7539
6566,1817,7540
6567,3855,7541
6568,4891,7542
6569,2431,7543
6570,2638,7544
6571,4718,7545
6572,1785,7546
6573,5023,7547
6574,2588,7548
6575,1944,7549
6576,5241,7550
6577,2431,7551
6578,3356,7552
6579,25,7553
6580,264,7554
6581,673,7555
6582,2639,7556
6583,916,7557
6584,1320,7558
6585,4932,7559
6586,4146,7560
6587,3091,7561
6588,1535,7562
6589,2915,7563
6590,1889,7564
6591,5028,7565
6592,268,7566
6593,4291,7567
6594,3931,7568
6595,4255,7569
6596,1394,7570
6597,4235,7571
6598,2824,7572
6599,536,7573
6600,4126,7574
6601,634,7575
6602,5167,7576
6603,3507,7577
6604,4266,7578
6605,2652,7579
6606,1456,7580
6607,4475,7581
6608,3028,7582
6609,3274,7583
6610,465,7584
6611,3208,7585
6612,2304,7586
6613,1317,7587
6614,1690,7588
6615,656,7589
6616,4368,7590
6617,765,7591
6618,4502,7592
6619,4236,7593
6620,1855,7594
6621,3277,7595
6622,3117,7596
6622,3760,7597
6623,4244,7598
6624,263,7599
6625,4885,7600
6626,2667,7601
6627,932,7602
6628,1612,7603
6629,1026,7604
6630,4268,7605
6631,2027,7606
6632,2096,7607
6633,3982,7608
6634,859,7609
6635,570,7610
6636,4774,7611
6637,1756,7612
6638,1795,7613
6639,4555,7614
6640,196,7615
6641,927,7616
6642,2737,7617
6643,2436,7618
6644,4881,7619
6645,773,7620
6646,726,7621
6647,1980,7622
6648,3435,7623
6649,308,7624
6650,3252,7625
6651,3222,7626
6652,2877,7627
6652,354,7628
6652,3730,7629
6653,4436,7630
6654,1358,7631
6655,1174,7632
6656,4271,7633
6657,1881,7634
6658,2839,7635
6659,1077,7636
6660,2100,7637
6661,1169,7638
6662,2883,7639
6663,3819,7640
6663,598,7641
6664,1295,7642
6665,4585,7643
6666,4788,7644
6667,4777,7645
6668,4229,7646
6669,4949,7647
6670,986,7648
6671,2752,7649
6672,1978,7650
6673,3151,7651
6674,2407,7652
6675,3886,7653
6676,992,7654
6677,2799,7655
6678,4232,7656
6679,2865,7657
6679,3493,7658
6680,3074,7659
6681,3700,7660
6682,3948,7661
6682,1113,7662
6683,1444,7663
6683,3784,7664
6683,2040,7665
6684,3897,7666
6685,2925,7667
6686,1252,7668
6687,2193,7669
6687,4364,7670
6688,2561,7671
6689,990,7672
6690,4515,7673
6691,1158,7674
6692,1567,7675
6693,3671,7676
6694,5261,7677
6695,1741,7678
