itemid,type,baseprice
8388,Larger Plate,12.70
8389,Larger Plate,12.70
8390,Larger Plate,12.70
8391,Larger Plate,12.70
8392,Larger Plate,12.70
8393,Larger Plate,12.70
8394,Larger Plate,12.70
8395,Larger Plate,12.70
8396,Larger Plate,12.70
8397,Larger Plate,12.70
8398,Larger Plate,12.70
8399,Larger Plate,12.70
8400,Larger Plate,12.70
8401,Larger Plate,12.70
8402,Larger Plate,12.70
8403,Larger Plate,12.70
8404,Larger Plate,12.70
8405,Larger Plate,12.70
8406,Larger Plate,12.70
8407,Larger Plate,12.70
8408,Larger Plate,12.70
8409,Larger Plate,12.70
8410,Larger Plate,12.70
8411,Larger Plate,12.70
8412,Larger Plate,12.70
8413,Larger Plate,12.70
8414,Larger Plate,12.70
8415,Larger Plate,12.70
8416,Larger Plate,12.70
8417,Larger Plate,12.70
8418,Larger Plate,12.70
8419,Larger Plate,12.70
8420,Larger Plate,12.70
8421,Larger Plate,12.70
8422,Larger Plate,12.70
8423,Larger Plate,12.70
8424,Larger Plate,12.70
8425,Larger Plate,12.70
8426,Larger Plate,12.70
8427,Larger Plate,12.70
8428,Larger Plate,12.70
8429,Larger Plate,12.70
8430,Larger Plate,12.70
8431,Larger Plate,12.70
8432,Larger Plate,12.70
8433,Larger Plate,12.70
8434,Larger Plate,12.70
8435,Larger Plate,12.70
8436,Larger Plate,12.70
8437,Larger Plate,12.70
8438,Larger Plate,12.70
8439,Larger Plate,12.70
8440,Larger Plate,12.70
8441,Larger Plate,12.70
8442,Larger Plate,12.70
8443,Larger Plate,12.70
8444,Larger Plate,12.70
8445,Larger Plate,12.70
8446,Larger Plate,12.70
8447,Larger Plate,12.70
8448,Larger Plate,12.70
8449,Larger Plate,12.70
8450,Larger Plate,12.70
8451,Larger Plate,12.70
8452,Larger Plate,12.70
8453,Larger Plate,12.70
8454,Larger Plate,12.70
8455,Larger Plate,12.70
8456,Larger Plate,12.70
8457,Larger Plate,12.70
8458,Larger Plate,12.70
8459,Larger Plate,12.70
8460,Larger Plate,12.70
8461,Larger Plate,12.70
8462,Larger Plate,12.70
8463,Larger Plate,12.70
8464,Larger Plate,12.70
8465,Larger Plate,12.70
8466,Larger Plate,12.70
8467,Larger Plate,12.70
8468,Larger Plate,12.70
8469,Larger Plate,12.70
8470,Larger Plate,12.70
8471,Larger Plate,12.70
8472,Larger Plate,12.70
8473,Larger Plate,12.70
8474,Larger Plate,12.70
8475,Larger Plate,12.70
8476,Larger Plate,12.70
8477,Larger Plate,12.70
8478,Larger Plate,12.70
8479,Larger Plate,12.70
8480,Larger Plate,12.70
8481,Larger Plate,12.70
8482,Larger Plate,12.70
8483,Larger Plate,12.70
8484,Larger Plate,12.70
8485,Larger Plate,12.70
8486,Larger Plate,12.70
8487,Larger Plate,12.70
8488,Larger Plate,12.70
8489,Larger Plate,12.70
8490,Larger Plate,12.70
8491,Larger Plate,12.70
8492,Larger Plate,12.70
8493,Larger Plate,12.70
8494,Larger Plate,12.70
8495,Larger Plate,12.70
8496,Larger Plate,12.70
8497,Larger Plate,12.70
8498,Larger Plate,12.70
8499,Larger Plate,12.70
8500,Larger Plate,12.70
8501,Larger Plate,12.70
8502,Larger Plate,12.70
8503,Larger Plate,12.70
8504,Larger Plate,12.70
8505,Larger Plate,12.70
8506,Larger Plate,12.70
8507,Larger Plate,12.70
8508,Larger Plate,12.70
8509,Larger Plate,12.70
8510,Larger Plate,12.70
8511,Larger Plate,12.70
8512,Larger Plate,12.70
8513,Larger Plate,12.70
8514,Larger Plate,12.70
8515,Larger Plate,12.70
8516,Larger Plate,12.70
8517,Larger Plate,12.70
8518,Larger Plate,12.70
8519,Larger Plate,12.70
8520,Larger Plate,12.70
8521,Larger Plate,12.70
8522,Larger Plate,12.70
8523,Larger Plate,12.70
8524,Larger Plate,12.70
8525,Larger Plate,12.70
8526,Larger Plate,12.70
8527,Larger Plate,12.70
8528,Larger Plate,12.70
8529,Larger Plate,12.70
8530,Larger Plate,12.70
8531,Larger Plate,12.70
8532,Larger Plate,12.70
8533,Larger Plate,12.70
8534,Larger Plate,12.70
8535,Larger Plate,12.70
8536,Larger Plate,12.70
8537,Larger Plate,12.70
8538,Larger Plate,12.70
8539,Larger Plate,12.70
8540,Larger Plate,12.70
8541,Larger Plate,12.70
8542,Larger Plate,12.70
8543,Larger Plate,12.70
8544,Larger Plate,12.70
8545,Larger Plate,12.70
8546,Larger Plate,12.70
8547,Larger Plate,12.70
8548,Larger Plate,12.70
8549,Larger Plate,12.70
8550,Larger Plate,12.70
8551,Larger Plate,12.70
8552,Larger Plate,12.70
8553,Larger Plate,12.70
8554,Larger Plate,12.70
8555,Larger Plate,12.70
8556,Larger Plate,12.70
8557,Larger Plate,12.70
8558,Larger Plate,12.70
8559,Larger Plate,12.70
8560,Larger Plate,12.70
8561,Larger Plate,12.70
8562,Larger Plate,12.70
8563,Larger Plate,12.70
8564,Larger Plate,12.70
8565,Larger Plate,12.70
8566,Larger Plate,12.70
8567,Larger Plate,12.70
8568,Larger Plate,12.70
8569,Larger Plate,12.70
8570,Larger Plate,12.70
8571,Larger Plate,12.70
8572,Larger Plate,12.70
8573,Larger Plate,12.70
8574,Larger Plate,12.70
8575,Larger Plate,12.70
8576,Larger Plate,12.70
8577,Larger Plate,12.70
8578,Larger Plate,12.70
8579,Larger Plate,12.70
8580,Larger Plate,12.70
8581,Larger Plate,12.70
8582,Larger Plate,12.70
8583,Larger Plate,12.70
8584,Larger Plate,12.70
8585,Larger Plate,12.70
8586,Larger Plate,12.70
8587,Larger Plate,12.70
8588,Larger Plate,12.70
8589,Larger Plate,12.70
8590,Larger Plate,12.70
8591,Larger Plate,12.70
8592,Larger Plate,12.70
8593,Larger Plate,12.70
8594,Larger Plate,12.70
8595,Larger Plate,12.70
8596,Larger Plate,12.70
8597,Larger Plate,12.70
8598,Larger Plate,12.70
8599,Larger Plate,12.70
8600,Larger Plate,12.70
8601,Larger Plate,12.70
8602,Larger Plate,12.70
8603,Larger Plate,12.70
8604,Larger Plate,12.70
8605,Larger Plate,12.70
8606,Larger Plate,12.70
8607,Larger Plate,12.70
8608,Larger Plate,12.70
8609,Larger Plate,12.70
8610,Larger Plate,12.70
8611,Larger Plate,12.70
8612,Larger Plate,12.70
8613,Larger Plate,12.70
8614,Larger Plate,12.70
8615,Larger Plate,12.70
8616,Larger Plate,12.70
8617,Larger Plate,12.70
8618,Larger Plate,12.70
8619,Larger Plate,12.70
8620,Larger Plate,12.70
8621,Larger Plate,12.70
8622,Larger Plate,12.70
8623,Larger Plate,12.70
8624,Larger Plate,12.70
8625,Larger Plate,12.70
8626,Larger Plate,12.70
8627,Larger Plate,12.70
8628,Larger Plate,12.70
8629,Larger Plate,12.70
8630,Larger Plate,12.70
8631,Larger Plate,12.70
8632,Larger Plate,12.70
8633,Larger Plate,12.70
8634,Larger Plate,12.70
8635,Larger Plate,12.70
8636,Larger Plate,12.70
8637,Larger Plate,12.70
8638,Larger Plate,12.70
8639,Larger Plate,12.70
8640,Larger Plate,12.70
8641,Larger Plate,12.70
8642,Larger Plate,12.70
8643,Larger Plate,12.70
8644,Larger Plate,12.70
8645,Larger Plate,12.70
8646,Larger Plate,12.70
8647,Larger Plate,12.70
8648,Larger Plate,12.70
8649,Larger Plate,12.70
8650,Larger Plate,12.70
8651,Larger Plate,12.70
8652,Larger Plate,12.70
8653,Larger Plate,12.70
8654,Larger Plate,12.70
8655,Larger Plate,12.70
8656,Larger Plate,12.70
8657,Larger Plate,12.70
8658,Larger Plate,12.70
8659,Larger Plate,12.70
8660,Larger Plate,12.70
8661,Larger Plate,12.70
8662,Larger Plate,12.70
8663,Larger Plate,12.70
8664,Larger Plate,12.70
8665,Larger Plate,12.70
8666,Larger Plate,12.70
8667,Larger Plate,12.70
8668,Larger Plate,12.70
8669,Larger Plate,12.70
8670,Larger Plate,12.70
8671,Larger Plate,12.70
8672,Larger Plate,12.70
8673,Larger Plate,12.70
8674,Larger Plate,12.70
8675,Larger Plate,12.70
8676,Larger Plate,12.70
8677,Larger Plate,12.70
8678,Larger Plate,12.70
8679,Larger Plate,12.70
8680,Larger Plate,12.70
8681,Larger Plate,12.70
8682,Larger Plate,12.70
8683,Larger Plate,12.70
8684,Larger Plate,12.70
8685,Larger Plate,12.70
8686,Larger Plate,12.70
8687,Larger Plate,12.70
8688,Larger Plate,12.70
8689,Larger Plate,12.70
8690,Larger Plate,12.70
8691,Larger Plate,12.70
8692,Larger Plate,12.70
8693,Larger Plate,12.70
8694,Larger Plate,12.70
8695,Larger Plate,12.70
8696,Larger Plate,12.70
8697,Larger Plate,12.70
8698,Larger Plate,12.70
8699,Larger Plate,12.70
8700,Larger Plate,12.70
8701,Larger Plate,12.70
8702,Larger Plate,12.70
8703,Larger Plate,12.70
8704,Larger Plate,12.70
8705,Larger Plate,12.70
8706,Larger Plate,12.70
8707,Larger Plate,12.70
8708,Larger Plate,12.70
8709,Larger Plate,12.70
8710,Larger Plate,12.70
8711,Larger Plate,12.70
8712,Larger Plate,12.70
8713,Larger Plate,12.70
8714,Larger Plate,12.70
8715,Larger Plate,12.70
8716,Larger Plate,12.70
8717,Larger Plate,12.70
8718,Larger Plate,12.70
8719,Larger Plate,12.70
8720,Larger Plate,12.70
8721,Larger Plate,12.70
8722,Larger Plate,12.70
8723,Larger Plate,12.70
8724,Larger Plate,12.70
8725,Larger Plate,12.70
8726,Larger Plate,12.70
8727,Larger Plate,12.70
8728,Larger Plate,12.70
8729,Larger Plate,12.70
8730,Larger Plate,12.70
8731,Larger Plate,12.70
8732,Larger Plate,12.70
8733,Larger Plate,12.70
8734,Larger Plate,12.70
8735,Larger Plate,12.70
8736,Larger Plate,12.70
8737,Larger Plate,12.70
8738,Larger Plate,12.70
8739,Larger Plate,12.70
8740,Larger Plate,12.70
8741,Larger Plate,12.70
8742,Larger Plate,12.70
8743,Larger Plate,12.70
8744,Larger Plate,12.70
8745,Larger Plate,12.70
8746,Larger Plate,12.70
8747,Larger Plate,12.70
8748,Larger Plate,12.70
8749,Larger Plate,12.70
8750,Larger Plate,12.70
8751,Larger Plate,12.70
8752,Larger Plate,12.70
8753,Larger Plate,12.70
8754,Larger Plate,12.70
8755,Larger Plate,12.70
8756,Larger Plate,12.70
8757,Larger Plate,12.70
8758,Larger Plate,12.70
8759,Larger Plate,12.70
8760,Larger Plate,12.70
8761,Larger Plate,12.70
8762,Larger Plate,12.70
8763,Larger Plate,12.70
8764,Larger Plate,12.70
8765,Larger Plate,12.70
8766,Larger Plate,12.70
8767,Larger Plate,12.70
8768,Larger Plate,12.70
8769,Larger Plate,12.70
8770,Larger Plate,12.70
8771,Larger Plate,12.70
8772,Larger Plate,12.70
8773,Larger Plate,12.70
8774,Larger Plate,12.70
8775,Larger Plate,12.70
8776,Larger Plate,12.70
8777,Larger Plate,12.70
8778,Larger Plate,12.70
8779,Larger Plate,12.70
8780,Larger Plate,12.70
8781,Larger Plate,12.70
8782,Larger Plate,12.70
8783,Larger Plate,12.70
8784,Larger Plate,12.70
8785,Larger Plate,12.70
8786,Larger Plate,12.70
8787,Larger Plate,12.70
8788,Larger Plate,12.70
8789,Larger Plate,12.70
8790,Larger Plate,12.70
8791,Larger Plate,12.70
8792,Larger Plate,12.70
8793,Larger Plate,12.70
8794,Larger Plate,12.70
8795,Larger Plate,12.70
8796,Larger Plate,12.70
8797,Larger Plate,12.70
8798,Larger Plate,12.70
8799,Larger Plate,12.70
8800,Larger Plate,12.70
8801,Larger Plate,12.70
8802,Larger Plate,12.70
8803,Larger Plate,12.70
8804,Larger Plate,12.70
8805,Larger Plate,12.70
8806,Larger Plate,12.70
8807,Larger Plate,12.70
8808,Larger Plate,12.70
8809,Larger Plate,12.70
8810,Larger Plate,12.70
8811,Larger Plate,12.70
8812,Larger Plate,12.70
8813,Larger Plate,12.70
8814,Larger Plate,12.70
8815,Larger Plate,12.70
8816,Larger Plate,12.70
8817,Larger Plate,12.70
8818,Larger Plate,12.70
8819,Larger Plate,12.70
8820,Larger Plate,12.70
8821,Larger Plate,12.70
8822,Larger Plate,12.70
8823,Larger Plate,12.70
8824,Larger Plate,12.70
8825,Larger Plate,12.70
8826,Larger Plate,12.70
8827,Larger Plate,12.70
8828,Larger Plate,12.70
8829,Larger Plate,12.70
8830,Larger Plate,12.70
8831,Larger Plate,12.70
8832,Larger Plate,12.70
8833,Larger Plate,12.70
8834,Larger Plate,12.70
8835,Larger Plate,12.70
8836,Larger Plate,12.70
8837,Larger Plate,12.70
8838,Larger Plate,12.70
8839,Larger Plate,12.70
8840,Larger Plate,12.70
8841,Larger Plate,12.70
8842,Larger Plate,12.70
8843,Larger Plate,12.70
8844,Larger Plate,12.70
8845,Larger Plate,12.70
8846,Larger Plate,12.70
8847,Larger Plate,12.70
8848,Larger Plate,12.70
8849,Larger Plate,12.70
8850,Larger Plate,12.70
8851,Larger Plate,12.70
8852,Larger Plate,12.70
8853,Larger Plate,12.70
8854,Larger Plate,12.70
8855,Larger Plate,12.70
8856,Larger Plate,12.70
8857,Larger Plate,12.70
8858,Larger Plate,12.70
8859,Larger Plate,12.70
8860,Larger Plate,12.70
8861,Larger Plate,12.70
8862,Larger Plate,12.70
8863,Larger Plate,12.70
8864,Larger Plate,12.70
8865,Larger Plate,12.70
8866,Larger Plate,12.70
8867,Larger Plate,12.70
8868,Larger Plate,12.70
8869,Larger Plate,12.70
8870,Larger Plate,12.70
8871,Larger Plate,12.70
8872,Larger Plate,12.70
8873,Larger Plate,12.70
8874,Larger Plate,12.70
8875,Larger Plate,12.70
8876,Larger Plate,12.70
8877,Larger Plate,12.70
8878,Larger Plate,12.70
8879,Larger Plate,12.70
8880,Larger Plate,12.70
8881,Larger Plate,12.70
8882,Larger Plate,12.70
8883,Larger Plate,12.70
8884,Larger Plate,12.70
8885,Larger Plate,12.70
8886,Larger Plate,12.70
8887,Larger Plate,12.70
8888,Larger Plate,12.70
8889,Larger Plate,12.70
8890,Larger Plate,12.70
8891,Larger Plate,12.70
8892,Larger Plate,12.70
8893,Larger Plate,12.70
8894,Larger Plate,12.70
8895,Larger Plate,12.70
8896,Larger Plate,12.70
8897,Larger Plate,12.70
8898,Larger Plate,12.70
8899,Larger Plate,12.70
8900,Larger Plate,12.70
8901,Larger Plate,12.70
8902,Larger Plate,12.70
8903,Larger Plate,12.70
8904,Larger Plate,12.70
8905,Larger Plate,12.70
8906,Larger Plate,12.70
8907,Larger Plate,12.70
8908,Larger Plate,12.70
8909,Larger Plate,12.70
8910,Larger Plate,12.70
9136,Larger Plate,12.70
8911,Larger Plate,12.70
8912,Larger Plate,12.70
8913,Larger Plate,12.70
8914,Larger Plate,12.70
8915,Larger Plate,12.70
8916,Larger Plate,12.70
8917,Larger Plate,12.70
8918,Larger Plate,12.70
8919,Larger Plate,12.70
8920,Larger Plate,12.70
8921,Larger Plate,12.70
8922,Larger Plate,12.70
8923,Larger Plate,12.70
8924,Larger Plate,12.70
8925,Larger Plate,12.70
8926,Larger Plate,12.70
8927,Larger Plate,12.70
8928,Larger Plate,12.70
8929,Larger Plate,12.70
8930,Larger Plate,12.70
8931,Larger Plate,12.70
8932,Larger Plate,12.70
8933,Larger Plate,12.70
8934,Larger Plate,12.70
8935,Larger Plate,12.70
8936,Larger Plate,12.70
8937,Larger Plate,12.70
8938,Larger Plate,12.70
8939,Larger Plate,12.70
8940,Larger Plate,12.70
8941,Larger Plate,12.70
8942,Larger Plate,12.70
8943,Larger Plate,12.70
8944,Larger Plate,12.70
8945,Larger Plate,12.70
8946,Larger Plate,12.70
8947,Larger Plate,12.70
8948,Larger Plate,12.70
8949,Larger Plate,12.70
8950,Larger Plate,12.70
8951,Larger Plate,12.70
8952,Larger Plate,12.70
8953,Larger Plate,12.70
8954,Larger Plate,12.70
8955,Larger Plate,12.70
8956,Larger Plate,12.70
8957,Larger Plate,12.70
8958,Larger Plate,12.70
8959,Larger Plate,12.70
8960,Larger Plate,12.70
8961,Larger Plate,12.70
8962,Larger Plate,12.70
8963,Larger Plate,12.70
8964,Larger Plate,12.70
8965,Larger Plate,12.70
8966,Larger Plate,12.70
8967,Larger Plate,12.70
8968,Larger Plate,12.70
8969,Larger Plate,12.70
8970,Larger Plate,12.70
8971,Larger Plate,12.70
8972,Larger Plate,12.70
8973,Larger Plate,12.70
8974,Larger Plate,12.70
8975,Larger Plate,12.70
8976,Larger Plate,12.70
8977,Larger Plate,12.70
8978,Larger Plate,12.70
8979,Larger Plate,12.70
8980,Larger Plate,12.70
8981,Larger Plate,12.70
8982,Larger Plate,12.70
8983,Larger Plate,12.70
8984,Larger Plate,12.70
8985,Larger Plate,12.70
8986,Larger Plate,12.70
8987,Larger Plate,12.70
8988,Larger Plate,12.70
8989,Larger Plate,12.70
8990,Larger Plate,12.70
8991,Larger Plate,12.70
8992,Larger Plate,12.70
8993,Larger Plate,12.70
8994,Larger Plate,12.70
8995,Larger Plate,12.70
8996,Larger Plate,12.70
8997,Larger Plate,12.70
8998,Larger Plate,12.70
8999,Larger Plate,12.70
9000,Larger Plate,12.70
9001,Larger Plate,12.70
9002,Larger Plate,12.70
9003,Larger Plate,12.70
9004,Larger Plate,12.70
9005,Larger Plate,12.70
9006,Larger Plate,12.70
9007,Larger Plate,12.70
9008,Larger Plate,12.70
9009,Larger Plate,12.70
9010,Larger Plate,12.70
9011,Larger Plate,12.70
9012,Larger Plate,12.70
9013,Larger Plate,12.70
9014,Larger Plate,12.70
9015,Larger Plate,12.70
9016,Larger Plate,12.70
9017,Larger Plate,12.70
9018,Larger Plate,12.70
9019,Larger Plate,12.70
9020,Larger Plate,12.70
9021,Larger Plate,12.70
9022,Larger Plate,12.70
9023,Larger Plate,12.70
9024,Larger Plate,12.70
9025,Larger Plate,12.70
9026,Larger Plate,12.70
9027,Larger Plate,12.70
9028,Larger Plate,12.70
9029,Larger Plate,12.70
9030,Larger Plate,12.70
9031,Larger Plate,12.70
9032,Larger Plate,12.70
9033,Larger Plate,12.70
9034,Larger Plate,12.70
9035,Larger Plate,12.70
9036,Larger Plate,12.70
9037,Larger Plate,12.70
9038,Larger Plate,12.70
9039,Larger Plate,12.70
9040,Larger Plate,12.70
9041,Larger Plate,12.70
9042,Larger Plate,12.70
9043,Larger Plate,12.70
9044,Larger Plate,12.70
9045,Larger Plate,12.70
9046,Larger Plate,12.70
9047,Larger Plate,12.70
9048,Larger Plate,12.70
9049,Larger Plate,12.70
9050,Larger Plate,12.70
9051,Larger Plate,12.70
9052,Larger Plate,12.70
9053,Larger Plate,12.70
9054,Larger Plate,12.70
9055,Larger Plate,12.70
9056,Larger Plate,12.70
9057,Larger Plate,12.70
9058,Larger Plate,12.70
9059,Larger Plate,12.70
9060,Larger Plate,12.70
9061,Larger Plate,12.70
9062,Larger Plate,12.70
9063,Larger Plate,12.70
9064,Larger Plate,12.70
9065,Larger Plate,12.70
9066,Larger Plate,12.70
9067,Larger Plate,12.70
9068,Larger Plate,12.70
9069,Larger Plate,12.70
9070,Larger Plate,12.70
9071,Larger Plate,12.70
9072,Larger Plate,12.70
9073,Larger Plate,12.70
9074,Larger Plate,12.70
9075,Larger Plate,12.70
9076,Larger Plate,12.70
9077,Larger Plate,12.70
9078,Larger Plate,12.70
9079,Larger Plate,12.70
9080,Larger Plate,12.70
9081,Larger Plate,12.70
9082,Larger Plate,12.70
9083,Larger Plate,12.70
9084,Larger Plate,12.70
9085,Larger Plate,12.70
9086,Larger Plate,12.70
9087,Larger Plate,12.70
9088,Larger Plate,12.70
9089,Larger Plate,12.70
9090,Larger Plate,12.70
9091,Larger Plate,12.70
9092,Larger Plate,12.70
9093,Larger Plate,12.70
9094,Larger Plate,12.70
9095,Larger Plate,12.70
9096,Larger Plate,12.70
9097,Larger Plate,12.70
9098,Larger Plate,12.70
9099,Larger Plate,12.70
9100,Larger Plate,12.70
9101,Larger Plate,12.70
9102,Larger Plate,12.70
9103,Larger Plate,12.70
9104,Larger Plate,12.70
9105,Larger Plate,12.70
9106,Larger Plate,12.70
9107,Larger Plate,12.70
9108,Larger Plate,12.70
9109,Larger Plate,12.70
9110,Larger Plate,12.70
9111,Larger Plate,12.70
9112,Larger Plate,12.70
9113,Larger Plate,12.70
9114,Larger Plate,12.70
9115,Larger Plate,12.70
9116,Larger Plate,12.70
9117,Larger Plate,12.70
9118,Larger Plate,12.70
9119,Larger Plate,12.70
9120,Larger Plate,12.70
9121,Larger Plate,12.70
9122,Larger Plate,12.70
9123,Larger Plate,12.70
9124,Larger Plate,12.70
9125,Larger Plate,12.70
9126,Larger Plate,12.70
9127,Larger Plate,12.70
9128,Larger Plate,12.70
9129,Larger Plate,12.70
9130,Larger Plate,12.70
9131,Larger Plate,12.70
9132,Larger Plate,12.70
9133,Larger Plate,12.70
9134,Larger Plate,12.70
9135,Larger Plate,12.70
9137,Larger Plate,12.70
9138,Larger Plate,12.70
9139,Larger Plate,12.70
9140,Larger Plate,12.70
9141,Larger Plate,12.70
9142,Larger Plate,12.70
9143,Larger Plate,12.70
9144,Larger Plate,12.70
9145,Larger Plate,12.70
9146,Larger Plate,12.70
9147,Larger Plate,12.70
9148,Larger Plate,12.70
9149,Larger Plate,12.70
9150,Larger Plate,12.70
9151,Larger Plate,12.70
9152,Larger Plate,12.70
9153,Larger Plate,12.70
9154,Larger Plate,12.70
9155,Larger Plate,12.70
9156,Larger Plate,12.70
9157,Larger Plate,12.70
9158,Larger Plate,12.70
9159,Larger Plate,12.70
9160,Larger Plate,12.70
9161,Larger Plate,12.70
9162,Larger Plate,12.70
9163,Larger Plate,12.70
9164,Larger Plate,12.70
9165,Larger Plate,12.70
9166,Larger Plate,12.70
9167,Larger Plate,12.70
9168,Larger Plate,12.70
9169,Larger Plate,12.70
9170,Larger Plate,12.70
9171,Larger Plate,12.70
9172,Larger Plate,12.70
9173,Larger Plate,12.70
9174,Larger Plate,12.70
9175,Larger Plate,12.70
9176,Larger Plate,12.70
9177,Larger Plate,12.70
9178,Larger Plate,12.70
9179,Larger Plate,12.70
9180,Larger Plate,12.70
9181,Larger Plate,12.70
9182,Larger Plate,12.70
9183,Larger Plate,12.70
9184,Larger Plate,12.70
9185,Larger Plate,12.70
9186,Larger Plate,12.70
9187,Larger Plate,12.70
9188,Larger Plate,12.70
9189,Larger Plate,12.70
9190,Larger Plate,12.70
9191,Larger Plate,12.70
9192,Larger Plate,12.70
9193,Larger Plate,12.70
9194,Larger Plate,12.70
9195,Larger Plate,12.70
9196,Larger Plate,12.70
9197,Larger Plate,12.70
9198,Larger Plate,12.70
9199,Larger Plate,12.70
9200,Larger Plate,12.70
9201,Larger Plate,12.70
9202,Larger Plate,12.70
9203,Larger Plate,12.70
9204,Larger Plate,12.70
9205,Larger Plate,12.70
9206,Larger Plate,12.70
9207,Larger Plate,12.70
9208,Larger Plate,12.70
9209,Larger Plate,12.70
9210,Larger Plate,12.70
9211,Larger Plate,12.70
9212,Larger Plate,12.70
9213,Larger Plate,12.70
9214,Larger Plate,12.70
9215,Larger Plate,12.70
9216,Larger Plate,12.70
9217,Larger Plate,12.70
9218,Larger Plate,12.70
9219,Larger Plate,12.70
9220,Larger Plate,12.70
9221,Larger Plate,12.70
9222,Larger Plate,12.70
9223,Larger Plate,12.70
9224,Larger Plate,12.70
9225,Larger Plate,12.70
9226,Larger Plate,12.70
9227,Larger Plate,12.70
9228,Larger Plate,12.70
9229,Larger Plate,12.70
9230,Larger Plate,12.70
9231,Larger Plate,12.70
9232,Larger Plate,12.70
9233,Larger Plate,12.70
9234,Larger Plate,12.70
9235,Larger Plate,12.70
9236,Larger Plate,12.70
9237,Larger Plate,12.70
9238,Larger Plate,12.70
9239,Larger Plate,12.70
9240,Larger Plate,12.70
9241,Larger Plate,12.70
9242,Larger Plate,12.70
9243,Larger Plate,12.70
9244,Larger Plate,12.70
9245,Larger Plate,12.70
9246,Larger Plate,12.70
9247,Larger Plate,12.70
9248,Larger Plate,12.70
9249,Larger Plate,12.70
9250,Larger Plate,12.70
9251,Larger Plate,12.70
9252,Larger Plate,12.70
9253,Larger Plate,12.70
9254,Larger Plate,12.70
9255,Larger Plate,12.70
9256,Larger Plate,12.70
9257,Larger Plate,12.70
9258,Larger Plate,12.70
9259,Larger Plate,12.70
9260,Larger Plate,12.70
9261,Larger Plate,12.70
9262,Larger Plate,12.70
9263,Larger Plate,12.70
