OrderID,TotalCost,Items,OrderDate
6484,,{2470},2024-09-16 12:26:17
6485,,{1872},2024-09-16 12:28:28
6486,,{3562},2024-09-16 12:30:39
6487,,{4486},2024-09-16 12:32:50
6488,,{4273},2024-09-16 12:35:01
6489,,{2125},2024-09-16 12:37:12
6490,,{4504},2024-09-16 12:39:23
6491,,{4939},2024-09-16 12:41:34
6492,,{943},2024-09-16 12:43:45
6493,,{3303},2024-09-16 12:45:56
6494,,"{4784, 4168}",2024-09-16 12:48:07
6495,,{5283},2024-09-16 12:50:18
6496,,{3486},2024-09-16 12:52:29
6497,,{4676},2024-09-16 12:54:40
6498,,{1135},2024-09-16 12:56:51
6499,,{1526},2024-09-16 12:59:02
6500,,{1384},2024-09-16 13:01:13
6501,,{1346},2024-09-16 13:03:24
6502,,{4176},2024-09-16 13:05:35
6503,,{1748},2024-09-16 13:07:46
6504,,{1452},2024-09-16 13:09:57
6505,,{5071},2024-09-16 13:12:08
6506,,{4719},2024-09-16 13:14:19
6507,,{1784},2024-09-16 13:16:30
6508,,{3601},2024-09-16 13:18:41
6509,,{2730},2024-09-16 13:20:52
6510,,{4844},2024-09-16 13:23:03
6511,,{3678},2024-09-16 13:25:14
6512,,{4995},2024-09-16 13:27:25
6513,,{3071},2024-09-16 13:29:36
6514,,{1738},2024-09-16 13:31:47
6515,,{4082},2024-09-16 13:33:58
6516,,{182},2024-09-16 13:36:09
6517,,{4661},2024-09-16 13:38:20
6518,,{914},2024-09-16 13:40:31
6519,,{4416},2024-09-16 13:42:42
6520,,{3358},2024-09-16 13:44:53
6521,,{5011},2024-09-16 13:47:04
6522,,{3086},2024-09-16 13:49:15
6523,,{591},2024-09-16 13:51:26
6524,,{2914},2024-09-16 13:53:37
6525,,{2774},2024-09-16 13:55:48
6526,,{4378},2024-09-16 13:57:59
6527,,{4352},2024-09-16 14:00:10
6528,,{933},2024-09-16 14:02:21
6529,,{1363},2024-09-16 14:04:32
6530,,{964},2024-09-16 14:06:43
6531,,{867},2024-09-16 14:08:54
6532,,{743},2024-09-16 14:11:05
6533,,{4950},2024-09-16 14:13:16
6534,,{139},2024-09-16 14:15:27
6535,,{375},2024-09-16 14:17:38
6536,,{57},2024-09-16 14:19:49
6537,,{1049},2024-09-16 14:22:00
6538,,{1057},2024-09-16 14:24:11
6539,,{3844},2024-09-16 14:26:22
6540,,{3087},2024-09-16 14:28:33
6541,,{1038},2024-09-16 14:30:44
6542,,{4808},2024-09-16 14:32:55
6543,,"{4938, 2637}",2024-09-16 14:35:06
6544,,{896},2024-09-16 14:37:17
6545,,{5050},2024-09-16 14:39:28
6546,,{3321},2024-09-16 14:41:39
6547,,{2971},2024-09-16 14:43:50
6548,,{89},2024-09-16 14:46:01
6549,,{2712},2024-09-16 14:48:12
6550,,{1532},2024-09-16 14:50:23
6551,,{2529},2024-09-16 14:52:34
6552,,{974},2024-09-16 14:54:45
6553,,{2688},2024-09-16 14:56:56
6554,,{3071},2024-09-16 14:59:07
6555,,{854},2024-09-16 15:01:18
6556,,{1873},2024-09-16 15:03:29
6557,,{2729},2024-09-16 15:05:40
6558,,{3885},2024-09-16 15:07:51
6559,,{933},2024-09-16 15:10:02
6560,,{2135},2024-09-16 15:12:13
6561,,{2659},2024-09-16 15:14:24
6562,,{4857},2024-09-16 15:16:35
6563,,{4700},2024-09-16 15:18:46
6564,,{5246},2024-09-16 15:20:57
6565,,{3535},2024-09-16 15:23:08
6566,,{1817},2024-09-16 15:25:19
6567,,{3855},2024-09-16 15:27:30
6568,,{4891},2024-09-16 15:29:41
6569,,{2431},2024-09-16 15:31:52
6570,,{2638},2024-09-16 15:34:03
6571,,{4718},2024-09-16 15:36:14
6572,,{1785},2024-09-16 15:38:25
6573,,{5023},2024-09-16 15:40:36
6574,,{2588},2024-09-16 15:42:47
6575,,{1944},2024-09-16 15:44:58
6576,,{5241},2024-09-16 15:47:09
6577,,{2431},2024-09-16 15:49:20
6578,,{3356},2024-09-16 15:51:31
6579,,{25},2024-09-16 15:53:42
6580,,{264},2024-09-16 15:55:53
6581,,{673},2024-09-16 15:58:04
6582,,{2639},2024-09-16 16:00:15
6583,,{916},2024-09-16 16:02:26
6584,,{1320},2024-09-16 16:04:37
6585,,{4932},2024-09-16 16:06:48
6586,,{4146},2024-09-16 16:08:59
6587,,{3091},2024-09-16 16:11:10
6588,,{1535},2024-09-16 16:13:21
6589,,{2915},2024-09-16 16:15:32
6590,,{1889},2024-09-16 16:17:43
6591,,{5028},2024-09-16 16:19:54
6592,,{268},2024-09-16 16:22:05
6593,,{4291},2024-09-16 16:24:16
6594,,{3931},2024-09-16 16:26:27
6595,,{4255},2024-09-16 16:28:38
6596,,{1394},2024-09-16 16:30:49
6597,,{4235},2024-09-16 16:33:00
6598,,{2824},2024-09-16 16:35:11
6599,,{536},2024-09-16 16:37:22
6600,,{4126},2024-09-16 16:39:33
6601,,{634},2024-09-16 16:41:44
6602,,{5167},2024-09-16 16:43:55
6603,,{3507},2024-09-16 16:46:06
6604,,{4266},2024-09-16 16:48:17
6605,,{2652},2024-09-16 16:50:28
6606,,{1456},2024-09-16 16:52:39
6607,,{4475},2024-09-16 16:54:50
6608,,{3028},2024-09-16 16:57:01
6609,,{3274},2024-09-16 16:59:12
6610,,{465},2024-09-16 17:01:23
6611,,{3208},2024-09-16 17:03:34
6612,,{2304},2024-09-16 17:05:45
6613,,{1317},2024-09-16 17:07:56
6614,,{1690},2024-09-16 17:10:07
6615,,{656},2024-09-16 17:12:18
6616,,{4368},2024-09-16 17:14:29
6617,,{765},2024-09-16 17:16:40
6618,,{4502},2024-09-16 17:18:51
6619,,{4236},2024-09-16 17:21:02
6620,,{1855},2024-09-16 17:23:13
6621,,{3277},2024-09-16 17:25:24
6622,,"{3117, 3760}",2024-09-16 17:27:35
6623,,{4244},2024-09-16 17:29:46
6624,,{263},2024-09-16 17:31:57
6625,,{4885},2024-09-16 17:34:08
6626,,{2667},2024-09-16 17:36:19
6627,,{932},2024-09-16 17:38:30
6628,,{1612},2024-09-16 17:40:41
6629,,{1026},2024-09-16 17:42:52
6630,,{4268},2024-09-16 17:45:03
6631,,{2027},2024-09-16 17:47:14
6632,,{2096},2024-09-16 17:49:25
6633,,{3982},2024-09-16 17:51:36
6634,,{859},2024-09-16 17:53:47
6635,,{570},2024-09-16 17:55:58
6636,,{4774},2024-09-16 17:58:09
6637,,{1756},2024-09-16 18:00:20
6638,,{1795},2024-09-16 18:02:31
6639,,{4555},2024-09-16 18:04:42
6640,,{196},2024-09-16 18:06:53
6641,,{927},2024-09-16 18:09:04
6642,,{2737},2024-09-16 18:11:15
6643,,{2436},2024-09-16 18:13:26
6644,,{4881},2024-09-16 18:15:37
6645,,{773},2024-09-16 18:17:48
6646,,{726},2024-09-16 18:19:59
6647,,{1980},2024-09-16 18:22:10
6648,,{3435},2024-09-16 18:24:21
6649,,{308},2024-09-16 18:26:32
6650,,{3252},2024-09-16 18:28:43
6651,,{3222},2024-09-16 18:30:54
6652,,"{2877, 354, 3730}",2024-09-16 18:33:05
6653,,{4436},2024-09-16 18:35:16
6654,,{1358},2024-09-16 18:37:27
6655,,{1174},2024-09-16 18:39:38
6656,,{4271},2024-09-16 18:41:49
6657,,{1881},2024-09-16 18:44:00
6658,,{2839},2024-09-16 18:46:11
6659,,{1077},2024-09-16 18:48:22
6660,,{2100},2024-09-16 18:50:33
6661,,{1169},2024-09-16 18:52:44
6662,,{2883},2024-09-16 18:54:55
6663,,"{3819, 598}",2024-09-16 18:57:06
6664,,{1295},2024-09-16 18:59:17
6665,,{4585},2024-09-16 19:01:28
6666,,{4788},2024-09-16 19:03:39
6667,,{4777},2024-09-16 19:05:50
6668,,{4229},2024-09-16 19:08:01
6669,,{4949},2024-09-16 19:10:12
6670,,{986},2024-09-16 19:12:23
6671,,{2752},2024-09-16 19:14:34
6672,,{1978},2024-09-16 19:16:45
6673,,{3151},2024-09-16 19:18:56
6674,,{2407},2024-09-16 19:21:07
6675,,{3886},2024-09-16 19:23:18
6676,,{992},2024-09-16 19:25:29
6677,,{2799},2024-09-16 19:27:40
6678,,{4232},2024-09-16 19:29:51
6679,,"{2865, 3493}",2024-09-16 19:32:02
6680,,{3074},2024-09-16 19:34:13
6681,,{3700},2024-09-16 19:36:24
6682,,"{3948, 1113}",2024-09-16 19:38:35
6683,,"{1444, 3784, 2040}",2024-09-16 19:40:46
6684,,{3897},2024-09-16 19:42:57
6685,,{2925},2024-09-16 19:45:08
6686,,{1252},2024-09-16 19:47:19
6687,,"{2193, 4364}",2024-09-16 19:49:30
6688,,{2561},2024-09-16 19:51:41
6689,,{990},2024-09-16 19:53:52
6690,,{4515},2024-09-16 19:56:03
6691,,{1158},2024-09-16 19:58:14
6692,,{1567},2024-09-17 10:02:06
6693,,{3671},2024-09-17 10:04:12
6694,,{5261},2024-09-17 10:06:18
6695,,{1741},2024-09-17 10:08:24
6696,,{1396},2024-09-17 10:10:30
6697,,{547},2024-09-17 10:12:36
6698,,{1526},2024-09-17 10:14:42
6699,,{4467},2024-09-17 10:16:48
6700,,{1582},2024-09-17 10:18:54
6701,,{256},2024-09-17 10:21:00
6702,,{2860},2024-09-17 10:23:06
6703,,"{2062, 1080}",2024-09-17 10:25:12
6704,,{1521},2024-09-17 10:27:18
6705,,{225},2024-09-17 10:29:24
6706,,{1900},2024-09-17 10:31:30
6707,,{2810},2024-09-17 10:33:36
6708,,{3679},2024-09-17 10:35:42
6709,,{2174},2024-09-17 10:37:48
6710,,{599},2024-09-17 10:39:54
6711,,{3338},2024-09-17 10:42:00
6712,,{3540},2024-09-17 10:44:06
6713,,{3603},2024-09-17 10:46:12
6714,,{4340},2024-09-17 10:48:18
6715,,{4765},2024-09-17 10:50:24
6716,,{4021},2024-09-17 10:52:30
6717,,{2669},2024-09-17 10:54:36
6718,,{533},2024-09-17 10:56:42
6719,,{4966},2024-09-17 10:58:48
6720,,{3421},2024-09-17 11:00:54
6721,,{1128},2024-09-17 11:03:00
6722,,{2414},2024-09-17 11:05:06
6723,,{1810},2024-09-17 11:07:12
6724,,{1836},2024-09-17 11:09:18
6725,,{3562},2024-09-17 11:11:24
6726,,{4600},2024-09-17 11:13:30
6727,,{4196},2024-09-17 11:15:36
6728,,{3117},2024-09-17 11:17:42
6729,,{216},2024-09-17 11:19:48
6730,,{2563},2024-09-17 11:21:54
6731,,"{1158, 514}",2024-09-17 11:24:00
6732,,{4788},2024-09-17 11:26:06
6733,,{1717},2024-09-17 11:28:12
6734,,{917},2024-09-17 11:30:18
6735,,{1506},2024-09-17 11:32:24
6736,,{296},2024-09-17 11:34:30
6737,,{1923},2024-09-17 11:36:36
6738,,{2526},2024-09-17 11:38:42
6739,,{4205},2024-09-17 11:40:48
6740,,{1557},2024-09-17 11:42:54
6741,,"{3299, 2291}",2024-09-17 11:45:00
6742,,{4962},2024-09-17 11:47:06
6743,,{3042},2024-09-17 11:49:12
6744,,{2700},2024-09-17 11:51:18
6745,,{2623},2024-09-17 11:53:24
6746,,{4941},2024-09-17 11:55:30
6747,,{3534},2024-09-17 11:57:36
6748,,{2945},2024-09-17 11:59:42
6749,,"{3148, 326}",2024-09-17 12:01:48
6750,,{2580},2024-09-17 12:03:54
6751,,{1869},2024-09-17 12:06:00
6752,,{4709},2024-09-17 12:08:06
6753,,{2085},2024-09-17 12:10:12
6754,,{1650},2024-09-17 12:12:18
6755,,{1612},2024-09-17 12:14:24
6756,,{4567},2024-09-17 12:16:30
6757,,{3660},2024-09-17 12:18:36
6758,,{1053},2024-09-17 12:20:42
6759,,{2407},2024-09-17 12:22:48
6760,,{545},2024-09-17 12:24:54
6761,,{2370},2024-09-17 12:27:00
6762,,"{2819, 2171}",2024-09-17 12:29:06
6763,,"{3738, 4156, 749}",2024-09-17 12:31:12
6764,,{4070},2024-09-17 12:33:18
6765,,{903},2024-09-17 12:35:24
6766,,{3200},2024-09-17 12:37:30
6767,,{5265},2024-09-17 12:39:36
6768,,{5166},2024-09-17 12:41:42
6769,,{4906},2024-09-17 12:43:48
6770,,{3464},2024-09-17 12:45:54
6771,,"{783, 1696}",2024-09-17 12:48:00
6772,,{1511},2024-09-17 12:50:06
6773,,{4697},2024-09-17 12:52:12
6774,,{4607},2024-09-17 12:54:18
6775,,{2569},2024-09-17 12:56:24
6776,,{1334},2024-09-17 12:58:30
6777,,{3352},2024-09-17 13:00:36
6778,,{1158},2024-09-17 13:02:42
6779,,{4803},2024-09-17 13:04:48
6780,,{3614},2024-09-17 13:06:54
6781,,{2276},2024-09-17 13:09:00
6782,,{2926},2024-09-17 13:11:06
6783,,{2334},2024-09-17 13:13:12
6784,,"{4698, 2124, 1110}",2024-09-17 13:15:18
6785,,"{833, 18}",2024-09-17 13:17:24
6786,,{1131},2024-09-17 13:19:30
6787,,{4522},2024-09-17 13:21:36
6788,,{2610},2024-09-17 13:23:42
6789,,"{2345, 2294}",2024-09-17 13:25:48
6790,,{2005},2024-09-17 13:27:54
6791,,"{440, 2163}",2024-09-17 13:30:00
6792,,{2931},2024-09-17 13:32:06
6793,,{3320},2024-09-17 13:34:12
6794,,{3067},2024-09-17 13:36:18
6795,,{585},2024-09-17 13:38:24
6796,,"{3541, 3988, 117}",2024-09-17 13:40:30
6797,,{2988},2024-09-17 13:42:36
6798,,{395},2024-09-17 13:44:42
6799,,{1487},2024-09-17 13:46:48
6800,,{3637},2024-09-17 13:48:54
6801,,{1642},2024-09-17 13:51:00
6802,,{4435},2024-09-17 13:53:06
6803,,{3437},2024-09-17 13:55:12
6804,,{4320},2024-09-17 13:57:18
6805,,{3806},2024-09-17 13:59:24
6806,,{1309},2024-09-17 14:01:30
6807,,{3330},2024-09-17 14:03:36
6808,,{3069},2024-09-17 14:05:42
6809,,{5148},2024-09-17 14:07:48
6810,,{2873},2024-09-17 14:09:54
6811,,{673},2024-09-17 14:12:00
6812,,{3107},2024-09-17 14:14:06
6813,,{431},2024-09-17 14:16:12
6814,,{3472},2024-09-17 14:18:18
6815,,{4370},2024-09-17 14:20:24
6816,,{5063},2024-09-17 14:22:30
6817,,"{2452, 1754, 4304}",2024-09-17 14:24:36
6818,,{4522},2024-09-17 14:26:42
6819,,{2255},2024-09-17 14:28:48
6820,,{512},2024-09-17 14:30:54
6821,,{4632},2024-09-17 14:33:00
6822,,{19},2024-09-17 14:35:06
6823,,{5285},2024-09-17 14:37:12
6824,,{2184},2024-09-17 14:39:18
6825,,{1482},2024-09-17 14:41:24
6826,,{4172},2024-09-17 14:43:30
6827,,{3266},2024-09-17 14:45:36
6828,,{2347},2024-09-17 14:47:42
6829,,{1370},2024-09-17 14:49:48
6830,,"{4115, 2254, 330}",2024-09-17 14:51:54
6831,,{5318},2024-09-17 14:54:00
6832,,"{5085, 5260}",2024-09-17 14:56:06
6833,,{1824},2024-09-17 14:58:12
6834,,{2346},2024-09-17 15:00:18
6835,,{5182},2024-09-17 15:02:24
6836,,{2643},2024-09-17 15:04:30
6837,,{4871},2024-09-17 15:06:36
6838,,{3488},2024-09-17 15:08:42
6839,,{3587},2024-09-17 15:10:48
6840,,{2026},2024-09-17 15:12:54
6841,,{3451},2024-09-17 15:15:00
6842,,"{2642, 4346}",2024-09-17 15:17:06
6843,,{4335},2024-09-17 15:19:12
6844,,{2046},2024-09-17 15:21:18
6845,,{2468},2024-09-17 15:23:24
6846,,{3259},2024-09-17 15:25:30
6847,,"{2768, 1547}",2024-09-17 15:27:36
6848,,{917},2024-09-17 15:29:42
6849,,{2165},2024-09-17 15:31:48
6850,,{3832},2024-09-17 15:33:54
6851,,{4302},2024-09-17 15:36:00
6852,,{4050},2024-09-17 15:38:06
6853,,"{3563, 1903}",2024-09-17 15:40:12
6854,,{934},2024-09-17 15:42:18
6855,,{2111},2024-09-17 15:44:24
6856,,{4938},2024-09-17 15:46:30
6857,,{3489},2024-09-17 15:48:36
6858,,"{1813, 3645}",2024-09-17 15:50:42
6859,,{1154},2024-09-17 15:52:48
6860,,{1783},2024-09-17 15:54:54
6861,,{1967},2024-09-17 15:57:00
6862,,{4563},2024-09-17 15:59:06
6863,,"{3928, 4920, 2521}",2024-09-17 16:01:12
6864,,{4546},2024-09-17 16:03:18
6865,,{3642},2024-09-17 16:05:24
6866,,"{3509, 1785}",2024-09-17 16:07:30
6867,,{3546},2024-09-17 16:09:36
6868,,{3920},2024-09-17 16:11:42
6869,,{424},2024-09-17 16:13:48
6870,,{258},2024-09-17 16:15:54
6871,,{4901},2024-09-17 16:18:00
6872,,{5173},2024-09-17 16:20:06
6873,,{730},2024-09-17 16:22:12
6874,,{2554},2024-09-17 16:24:18
6875,,{1355},2024-09-17 16:26:24
6876,,{4448},2024-09-17 16:28:30
6877,,{3639},2024-09-17 16:30:36
6878,,{3990},2024-09-17 16:32:42
6879,,{4916},2024-09-17 16:34:48
6880,,{3656},2024-09-17 16:36:54
6881,,{3608},2024-09-17 16:39:00
6882,,{4565},2024-09-17 16:41:06
6883,,{3002},2024-09-17 16:43:12
6884,,{1492},2024-09-17 16:45:18
6885,,{4188},2024-09-17 16:47:24
6886,,{1790},2024-09-17 16:49:30
6887,,{3277},2024-09-17 16:51:36
6888,,{3242},2024-09-17 16:53:42
6889,,{4266},2024-09-17 16:55:48
6890,,{3748},2024-09-17 16:57:54
6891,,{5303},2024-09-17 17:00:00
6892,,{4584},2024-09-17 17:02:06
6893,,{3294},2024-09-17 17:04:12
6894,,{2160},2024-09-17 17:06:18
6895,,"{1450, 511, 3102}",2024-09-17 17:08:24
6896,,{2862},2024-09-17 17:10:30
6897,,{3220},2024-09-17 17:12:36
6898,,{3484},2024-09-17 17:14:42
6899,,{1880},2024-09-17 17:16:48
6900,,{4655},2024-09-17 17:18:54
6901,,{1204},2024-09-17 17:21:00
6902,,{3299},2024-09-17 17:23:06
6903,,{124},2024-09-17 17:25:12
6904,,{1437},2024-09-17 17:27:18
6905,,{4603},2024-09-17 17:29:24
6906,,{160},2024-09-17 17:31:30
6907,,{3627},2024-09-17 17:33:36
6908,,{2158},2024-09-17 17:35:42
6909,,{1298},2024-09-17 17:37:48
6910,,{3461},2024-09-17 17:39:54
6911,,{1863},2024-09-17 17:42:00
6912,,{574},2024-09-17 17:44:06
6913,,{3891},2024-09-17 17:46:12
6914,,{5279},2024-09-17 17:48:18
6915,,{531},2024-09-17 17:50:24
6916,,{4776},2024-09-17 17:52:30
6917,,{471},2024-09-17 17:54:36
6918,,{1836},2024-09-17 17:56:42
6919,,{5232},2024-09-17 17:58:48
6920,,{4691},2024-09-17 18:00:54
6921,,{3107},2024-09-17 18:03:00
6922,,{2096},2024-09-17 18:05:06
6923,,{781},2024-09-17 18:07:12
6924,,{538},2024-09-17 18:09:18
6925,,{1904},2024-09-17 18:11:24
6926,,{278},2024-09-17 18:13:30
6927,,{4522},2024-09-17 18:15:36
6928,,{2613},2024-09-17 18:17:42
6929,,{2988},2024-09-17 18:19:48
6930,,{4052},2024-09-17 18:21:54
6931,,"{4418, 4737}",2024-09-17 18:24:00
6932,,{1621},2024-09-17 18:26:06
6933,,{3753},2024-09-17 18:28:12
6934,,{1748},2024-09-17 18:30:18
6935,,{2947},2024-09-17 18:32:24
6936,,{2314},2024-09-17 18:34:30
6937,,{631},2024-09-17 18:36:36
6938,,"{4173, 1626}",2024-09-17 18:38:42
6939,,{1626},2024-09-17 18:40:48
6940,,{4550},2024-09-17 18:42:54
6941,,{1884},2024-09-17 18:45:00
6942,,{5287},2024-09-17 18:47:06
6943,,{3667},2024-09-17 18:49:12
6944,,{3473},2024-09-17 18:51:18
6945,,{4236},2024-09-17 18:53:24
6946,,{3826},2024-09-17 18:55:30
6947,,{1025},2024-09-17 18:57:36
6948,,{4433},2024-09-17 18:59:42
6949,,{1898},2024-09-17 19:01:48
6950,,"{287, 3040, 2482}",2024-09-17 19:03:54
6951,,{3611},2024-09-17 19:06:00
6952,,{1267},2024-09-17 19:08:06
6953,,{2447},2024-09-17 19:10:12
6954,,{847},2024-09-17 19:12:18
6955,,{4333},2024-09-17 19:14:24
6956,,{1356},2024-09-17 19:16:30
6957,,{4673},2024-09-17 19:18:36
6958,,{2187},2024-09-17 19:20:42
6959,,{2290},2024-09-17 19:22:48
6960,,{1043},2024-09-17 19:24:54
6961,,{346},2024-09-17 19:27:00
6962,,{4769},2024-09-17 19:29:06
6963,,{781},2024-09-17 19:31:12
6964,,{1144},2024-09-17 19:33:18
6965,,{5283},2024-09-17 19:35:24
6966,,{3203},2024-09-17 19:37:30
6967,,{2429},2024-09-17 19:39:36
6968,,{1176},2024-09-17 19:41:42
6969,,"{1174, 2241}",2024-09-17 19:43:48
6970,,{1351},2024-09-17 19:45:54
6971,,{2965},2024-09-17 19:48:00
6972,,{274},2024-09-17 19:50:06
6973,,{5018},2024-09-17 19:52:12
6974,,{3132},2024-09-17 19:54:18
6975,,{1977},2024-09-17 19:56:24
6976,,{2561},2024-09-18 10:02:12
6977,,{384},2024-09-18 10:04:24
6978,,{1202},2024-09-18 10:06:36
6979,,{497},2024-09-18 10:08:48
6980,,{4732},2024-09-18 10:11:00
6981,,{2770},2024-09-18 10:13:12
6982,,"{4870, 2911}",2024-09-18 10:15:24
6983,,{656},2024-09-18 10:17:36
6984,,{4220},2024-09-18 10:19:48
6985,,"{4764, 3139}",2024-09-18 10:22:00
6986,,{3728},2024-09-18 10:24:12
6987,,{300},2024-09-18 10:26:24
6988,,{1275},2024-09-18 10:28:36
6989,,{1219},2024-09-18 10:30:48
6990,,{2136},2024-09-18 10:33:00
6991,,{5119},2024-09-18 10:35:12
6992,,{414},2024-09-18 10:37:24
6993,,{740},2024-09-18 10:39:36
6994,,{1565},2024-09-18 10:41:48
6995,,{444},2024-09-18 10:44:00
6996,,{2069},2024-09-18 10:46:12
6997,,{1403},2024-09-18 10:48:24
6998,,{4013},2024-09-18 10:50:36
6999,,{3586},2024-09-18 10:52:48
7000,,{2949},2024-09-18 10:55:00
7001,,{1072},2024-09-18 10:57:12
7002,,{4331},2024-09-18 10:59:24
7003,,{1240},2024-09-18 11:01:36
7004,,{4809},2024-09-18 11:03:48
7005,,{626},2024-09-18 11:06:00
7006,,{78},2024-09-18 11:08:12
7007,,{1028},2024-09-18 11:10:24
7008,,{5099},2024-09-18 11:12:36
7009,,{3978},2024-09-18 11:14:48
7010,,{4212},2024-09-18 11:17:00
7011,,{4959},2024-09-18 11:19:12
7012,,{1459},2024-09-18 11:21:24
7013,,{1772},2024-09-18 11:23:36
7014,,{2656},2024-09-18 11:25:48
7015,,{1972},2024-09-18 11:28:00
7016,,{1737},2024-09-18 11:30:12
7017,,{4839},2024-09-18 11:32:24
7018,,{2684},2024-09-18 11:34:36
7019,,{473},2024-09-18 11:36:48
7020,,{4290},2024-09-18 11:39:00
7021,,{4043},2024-09-18 11:41:12
7022,,{255},2024-09-18 11:43:24
7023,,{4864},2024-09-18 11:45:36
7024,,{3855},2024-09-18 11:47:48
7025,,{469},2024-09-18 11:50:00
7026,,{1745},2024-09-18 11:52:12
7027,,{979},2024-09-18 11:54:24
7028,,{302},2024-09-18 11:56:36
7029,,{2627},2024-09-18 11:58:48
7030,,{1794},2024-09-18 12:01:00
7031,,"{232, 1233}",2024-09-18 12:03:12
7032,,{1906},2024-09-18 12:05:24
7033,,{5276},2024-09-18 12:07:36
7034,,{5272},2024-09-18 12:09:48
7035,,{2675},2024-09-18 12:12:00
7036,,"{4267, 473}",2024-09-18 12:14:12
7037,,{1985},2024-09-18 12:16:24
7038,,"{2576, 465, 4090}",2024-09-18 12:18:36
7039,,{2115},2024-09-18 12:20:48
7040,,{2099},2024-09-18 12:23:00
7041,,{1728},2024-09-18 12:25:12
7042,,{1068},2024-09-18 12:27:24
7043,,{2264},2024-09-18 12:29:36
7044,,{155},2024-09-18 12:31:48
7045,,{242},2024-09-18 12:34:00
7046,,{4587},2024-09-18 12:36:12
7047,,{4288},2024-09-18 12:38:24
7048,,{122},2024-09-18 12:40:36
7049,,{3360},2024-09-18 12:42:48
7050,,{701},2024-09-18 12:45:00
7051,,{4980},2024-09-18 12:47:12
7052,,{2481},2024-09-18 12:49:24
7053,,"{2262, 4115}",2024-09-18 12:51:36
7054,,{1409},2024-09-18 12:53:48
7055,,{4669},2024-09-18 12:56:00
7056,,{4782},2024-09-18 12:58:12
7057,,{563},2024-09-18 13:00:24
7058,,{2620},2024-09-18 13:02:36
7059,,{467},2024-09-18 13:04:48
7060,,{2681},2024-09-18 13:07:00
7061,,{260},2024-09-18 13:09:12
7062,,{3837},2024-09-18 13:11:24
7063,,{106},2024-09-18 13:13:36
7064,,{2493},2024-09-18 13:15:48
7065,,{5156},2024-09-18 13:18:00
7066,,{5267},2024-09-18 13:20:12
7067,,{4592},2024-09-18 13:22:24
7068,,{2948},2024-09-18 13:24:36
7069,,{4198},2024-09-18 13:26:48
7070,,{453},2024-09-18 13:29:00
7071,,{1096},2024-09-18 13:31:12
7072,,{4885},2024-09-18 13:33:24
7073,,{3963},2024-09-18 13:35:36
7074,,{535},2024-09-18 13:37:48
7075,,{2272},2024-09-18 13:40:00
7076,,"{3371, 2291}",2024-09-18 13:42:12
7077,,{2210},2024-09-18 13:44:24
7078,,{4203},2024-09-18 13:46:36
7079,,{3459},2024-09-18 13:48:48
7080,,"{1241, 3860, 77}",2024-09-18 13:51:00
7081,,{2629},2024-09-18 13:53:12
7082,,{2420},2024-09-18 13:55:24
7083,,{2685},2024-09-18 13:57:36
7084,,{5247},2024-09-18 13:59:48
7085,,{727},2024-09-18 14:02:00
7086,,{5083},2024-09-18 14:04:12
7087,,{1799},2024-09-18 14:06:24
7088,,{1170},2024-09-18 14:08:36
7089,,{5323},2024-09-18 14:10:48
7090,,{2302},2024-09-18 14:13:00
7091,,{3362},2024-09-18 14:15:12
7092,,{2687},2024-09-18 14:17:24
7093,,"{4763, 4171}",2024-09-18 14:19:36
7094,,"{2603, 40}",2024-09-18 14:21:48
7095,,{3504},2024-09-18 14:24:00
7096,,{4914},2024-09-18 14:26:12
7097,,{5226},2024-09-18 14:28:24
7098,,"{937, 2561}",2024-09-18 14:30:36
7099,,{312},2024-09-18 14:32:48
7100,,{5072},2024-09-18 14:35:00
7101,,{3678},2024-09-18 14:37:12
7102,,{3988},2024-09-18 14:39:24
7103,,{2475},2024-09-18 14:41:36
7104,,{4377},2024-09-18 14:43:48
7105,,"{3438, 3037, 4209}",2024-09-18 14:46:00
7106,,{3516},2024-09-18 14:48:12
7107,,{1878},2024-09-18 14:50:24
7108,,{1336},2024-09-18 14:52:36
7109,,{3127},2024-09-18 14:54:48
7110,,{5270},2024-09-18 14:57:00
7111,,{71},2024-09-18 14:59:12
7112,,{2792},2024-09-18 15:01:24
7113,,{657},2024-09-18 15:03:36
7114,,{189},2024-09-18 15:05:48
7115,,{4950},2024-09-18 15:08:00
7116,,{2375},2024-09-18 15:10:12
7117,,{236},2024-09-18 15:12:24
7118,,{3887},2024-09-18 15:14:36
7119,,"{5088, 3709, 1062}",2024-09-18 15:16:48
7120,,{1236},2024-09-18 15:19:00
7121,,{3140},2024-09-18 15:21:12
7122,,{4854},2024-09-18 15:23:24
7123,,{1600},2024-09-18 15:25:36
7124,,{1463},2024-09-18 15:27:48
7125,,{1894},2024-09-18 15:30:00
7126,,{2166},2024-09-18 15:32:12
7127,,{3446},2024-09-18 15:34:24
7128,,{3289},2024-09-18 15:36:36
7129,,{3636},2024-09-18 15:38:48
7130,,{3795},2024-09-18 15:41:00
7131,,{3960},2024-09-18 15:43:12
7132,,{4095},2024-09-18 15:45:24
7133,,{187},2024-09-18 15:47:36
7134,,"{4730, 2035}",2024-09-18 15:49:48
7135,,"{3357, 429, 4319}",2024-09-18 15:52:00
7136,,{1772},2024-09-18 15:54:12
7137,,{155},2024-09-18 15:56:24
